cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
remote-free-local,remote-free,crexx,allocator,c0-local-free,E6-C0,no,process,1000000,max_rss_bytes,4,73793536.000000,73805824.000000,73809920.000000,73809920.000000,73809920.000000,0.000000,0.000000,0.022198,no
remote-free-queued,remote-free,crexx,allocator,c2-owner-drained-queue,E6-C2,no,process,1000000,max_rss_bytes,4,73809920.000000,73809920.000000,73809920.000000,73809920.000000,73809920.000000,0.000000,0.000000,0.000000,no
