phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,4,18,rxtvml,channel-throughput,accepted,2629.632673185964,97352
recorded,4,19,rxbvml,channel-latency,candidate,128610.901783471490,7962
recorded,4,19,rxbvml,channel-throughput,candidate,2913.129565989212,87878
recorded,4,20,rxbvml,channel-latency,accepted,136315.228966986149,7512
recorded,4,20,rxbvml,channel-throughput,accepted,2924.577878310142,87534
recorded,5,21,rxbvml,channel-latency,accepted,137283.818206193857,7459
recorded,5,21,rxbvml,channel-throughput,accepted,3007.130187593239,85131
recorded,5,22,rxbvml,channel-latency,candidate,133420.195439739415,7675
recorded,5,22,rxbvml,channel-throughput,candidate,3037.998718344291,84266
recorded,5,23,rxtvml,channel-latency,accepted,136861.801657310891,7482
recorded,5,23,rxtvml,channel-throughput,accepted,2638.413653790658,97028
recorded,5,24,rxtvml,channel-latency,candidate,136260.811709913512,7515
recorded,5,24,rxtvml,channel-throughput,candidate,2673.098810679865,95769
recorded,6,25,rxtvml,channel-latency,candidate,136061.652936486847,7526
recorded,6,25,rxtvml,channel-throughput,candidate,2592.168814994076,98759
recorded,6,26,rxtvml,channel-latency,accepted,136134.006913055026,7522
recorded,6,26,rxtvml,channel-throughput,accepted,2622.897071781316,97602
recorded,6,27,rxbvml,channel-latency,candidate,131349.409953822469,7796
recorded,6,27,rxbvml,channel-throughput,candidate,2994.537308893542,85489
recorded,6,28,rxbvml,channel-latency,accepted,135128.002111375041,7578
recorded,6,28,rxbvml,channel-throughput,accepted,3004.377471863301,85209
recorded,7,29,rxbvml,channel-latency,accepted,129899.784346061148,7883
recorded,7,29,rxbvml,channel-throughput,accepted,2955.608151013104,86615
recorded,7,30,rxbvml,channel-latency,candidate,135413.911663581064,7562
recorded,7,30,rxbvml,channel-throughput,candidate,2959.127057518032,86512
recorded,7,31,rxtvml,channel-latency,accepted,134754.572970127658,7599
recorded,7,31,rxtvml,channel-throughput,accepted,2592.483822293335,98747
recorded,7,32,rxtvml,channel-latency,candidate,131535.003211303789,7785
recorded,7,32,rxtvml,channel-throughput,candidate,2609.502257831055,98103
recorded,8,33,rxtvml,channel-latency,candidate,130429.244682206088,7851
recorded,8,33,rxtvml,channel-throughput,candidate,2583.901085036588,99075
recorded,8,34,rxtvml,channel-latency,accepted,134013.872529773595,7641
recorded,8,34,rxtvml,channel-throughput,accepted,2573.355716166906,99481
recorded,8,35,rxbvml,channel-latency,candidate,138828.633405639906,7376
recorded,8,35,rxbvml,channel-throughput,candidate,2988.838556017372,85652
recorded,8,36,rxbvml,channel-latency,accepted,122356.314971920176,8369
recorded,8,36,rxbvml,channel-throughput,accepted,2938.239581300860,87127
recorded,9,37,rxbvml,channel-latency,accepted,136953.323525478132,7477
recorded,9,37,rxbvml,channel-throughput,accepted,2993.521831661171,85518
recorded,9,38,rxbvml,channel-latency,candidate,128756.444109141201,7953
recorded,9,38,rxbvml,channel-throughput,candidate,2912.864392508477,87886
recorded,9,39,rxtvml,channel-latency,accepted,131315.721979994880,7798
recorded,9,39,rxtvml,channel-throughput,accepted,2486.016159105034,102976
recorded,9,40,rxtvml,channel-latency,candidate,133125.325013000518,7692
recorded,9,40,rxtvml,channel-throughput,candidate,2574.623863544935,99432
recorded,10,41,rxtvml,channel-latency,candidate,76951.980160817620,13307
recorded,10,41,rxtvml,channel-throughput,candidate,2121.699348571997,120658
recorded,10,42,rxtvml,channel-latency,accepted,125015.260651935052,8191
recorded,10,42,rxtvml,channel-throughput,accepted,2544.276372020911,100618
recorded,10,43,rxbvml,channel-latency,candidate,131822.863027806394,7768
recorded,10,43,rxbvml,channel-throughput,candidate,2108.297302861849,121425
recorded,10,44,rxbvml,channel-latency,accepted,76526.418055451766,13381
recorded,10,44,rxbvml,channel-throughput,accepted,2264.544835333976,113047
recorded,11,45,rxbvml,channel-latency,accepted,77242.211661763591,13257
recorded,11,45,rxbvml,channel-throughput,accepted,2324.082395983695,110151
recorded,11,46,rxbvml,channel-latency,candidate,67271.055051898569,15222
recorded,11,46,rxbvml,channel-throughput,candidate,2249.244394461236,113816
recorded,11,47,rxtvml,channel-latency,accepted,30071.655115705391,34052
recorded,11,47,rxtvml,channel-throughput,accepted,1773.025085534609,144386
recorded,11,48,rxtvml,channel-latency,candidate,150256.786500366841,6815
recorded,11,48,rxtvml,channel-throughput,candidate,2109.009424635866,121384
recorded,12,49,rxtvml,channel-latency,candidate,146683.856181062874,6981
recorded,12,49,rxtvml,channel-throughput,candidate,1859.276044390215,137688
recorded,12,50,rxtvml,channel-latency,accepted,60048.085380871402,17053
recorded,12,50,rxtvml,channel-throughput,accepted,1956.722795056218,130831
recorded,12,51,rxbvml,channel-latency,candidate,81192.515065017447,12612
recorded,12,51,rxbvml,channel-throughput,candidate,2335.745111814673,109601
recorded,12,52,rxbvml,channel-latency,accepted,123388.360043378721,8299
recorded,12,52,rxbvml,channel-throughput,accepted,2382.636536242136,107444
