rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1369000,10,1,4,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R34;r2=R32;c1=int:1;c2=label@190","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",175
2,1366001,9,1,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R32;r2=R30;c1=label@530","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",444
3,685002,8,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R32;c1=int:0;c2=label@553","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",534
4,685001,7,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R31;r2=R32;c1=int:0;c2=label@449","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",434
5,685001,7,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R6;c1=int:1;c2=label@48","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",29
6,685001,7,1,4,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R1;c1=string@256;r2=R14;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",97
7,685001,7,1,3,candidate,"SCOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R37;r2=R38;c1=label@661","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",656
8,685000,6,1,5,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2)","c1=label@816;r1=R20;r2=R21;r3=R17;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",773
9,685000,6,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1)","r1=R17;r2=R1;c1=int:1;r3=R9;r4=R19","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",744
10,685000,6,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2)","r1=R9;r2=R19;r3=R17;c1=label@759;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",748
11,685000,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | BGE_ID_REG_REG(c2,r2,r1)","r1=R10;c1=int:1;c2=label@769;r2=R9","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",759
12,685000,6,1,3,candidate,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1)","r1=R22;c1=int:0;c2=label@809","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",798
13,685000,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2)","r1=R13;c1=int:0;r2=R16;c2=string@256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",712
14,685000,6,1,5,candidate,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2)","r1=R16;c1=string@256;r2=R20;r3=R1;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",715
15,685000,6,1,5,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R15;r2=R17;r3=R19;r4=R18;r5=R40","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",702
16,685000,6,1,7,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7)","r1=R9;r2=R10;r3=R12;r4=R14;r5=R15;r6=R17;r7=R19","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",697
17,685000,6,1,4,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4)","r1=R18;r2=R17;r3=R16;r4=R10","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",809
18,685000,6,1,4,candidate,"STRLEN_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1)","r1=R14;r2=R11;r3=R20;c1=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",728
19,685000,6,1,5,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)","r1=R19;r2=R18;r3=R17;r4=R1;c1=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",741
