sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-PERF2-04-combined-RexxCPS-combined-current-rxvm-warmup-1,timing,PERF2-04 combined RexxCPS,combined-current-rxvm,crexx,rxvm,CF-C0-current,P,no,no,warmup,1,1,1000-clauses,1358728000,,0,pass,29840176,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-current-rxbvm-warmup-1,timing,PERF2-04 combined RexxCPS,combined-current-rxbvm,crexx,rxbvm,CF-C0-current,P,no,no,warmup,1,2,1000-clauses,1463305000,,0,pass,27994580,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-ceiling-rxvm-warmup-1,timing,PERF2-04 combined RexxCPS,combined-ceiling-rxvm,crexx,rxvm,CF-COMB1,P,no,no,warmup,1,3,1000-clauses,1289006000,,0,pass,39505041,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-ceiling-rxbvm-warmup-1,timing,PERF2-04 combined RexxCPS,combined-ceiling-rxbvm,crexx,rxbvm,CF-COMB1,P,no,no,warmup,1,4,1000-clauses,1353694000,,0,pass,37577986,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-current-rxbvm-warmup-2,timing,PERF2-04 combined RexxCPS,combined-current-rxbvm,crexx,rxbvm,CF-C0-current,P,no,no,warmup,2,1,1000-clauses,1445034000,,0,pass,28077321,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-ceiling-rxvm-warmup-2,timing,PERF2-04 combined RexxCPS,combined-ceiling-rxvm,crexx,rxvm,CF-COMB1,P,no,no,warmup,2,2,1000-clauses,1275167000,,0,pass,39885966,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-ceiling-rxbvm-warmup-2,timing,PERF2-04 combined RexxCPS,combined-ceiling-rxbvm,crexx,rxbvm,CF-COMB1,P,no,no,warmup,2,3,1000-clauses,1371345000,,0,pass,36981223,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-current-rxvm-warmup-2,timing,PERF2-04 combined RexxCPS,combined-current-rxvm,crexx,rxvm,CF-C0-current,P,no,no,warmup,2,4,1000-clauses,1372434000,,0,pass,29730346,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-current-rxvm-recorded-1,timing,PERF2-04 combined RexxCPS,combined-current-rxvm,crexx,rxvm,CF-C0-current,P,no,no,recorded,1,1,1000-clauses,1377743000,,0,pass,29492029,cREXX clauses per second
timing-PERF2-04-combined-RexxCPS-combined-current-rxbvm-recorded-1,timing,PERF2-04 combined RexxCPS,combined-current-rxbvm,crexx,rxbvm,CF-C0-current,P,no,no,recorded,1,2,1000-clauses,1482338000,,0,pass,27376409,cREXX clauses per second
