rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,627780,13,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R17;c1=int:0;c2=label@818","benchmark_awfy_towers_opt",790
2,328010,9,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1)","r1=R27;r2=R33;c1=int:2;r3=R26","benchmark_awfy_towers_opt",228
3,327870,9,1,4,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1)","r1=R33;r2=R31;r3=R27;c1=int:2","benchmark_awfy_towers_opt",225
4,300600,15,1,5,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@818;r1=R5;r2=R6;r3=R15;c2=int:3","benchmark_awfy_towers_opt",794
5,245840,13,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1)","r1=R27;r2=R32;c1=int:2;r3=R31","benchmark_awfy_towers_opt",216
6,245630,8,1,4,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)","r1=R30;r2=R31;r3=R29;r4=R32","benchmark_awfy_towers_opt",274
7,245540,11,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R27;r2=R32;c1=int:2;r3=R25","benchmark_awfy_towers_opt",254
8,190940,7,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R27;r2=R25","benchmark_awfy_towers_opt",258
9,164040,2,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | BR_ID(c1)","r1=R6;r2=R7;c1=label@880","benchmark_awfy_towers_opt",875
10,163950,2,1,3,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2)","r1=R15;c1=int:18;c2=int:1","benchmark_awfy_towers_opt",776
