entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,elapsed,benchmark_rexxcps_levelb_opaque_opt,procedure,1,738347833,738347833,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,inclusive_body,benchmark_rexxcps_levelb_opaque_opt,procedure,1,738341542,738341542,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,self,benchmark_rexxcps_levelb_opaque_opt,procedure,1,39711209,39711209,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,native_child,benchmark_rexxcps_levelb_opaque_opt,procedure,1,0,0,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,entry_overhead,benchmark_rexxcps_levelb_opaque_opt,procedure,1,6166,6166,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,exit_overhead,benchmark_rexxcps_levelb_opaque_opt,procedure,1,125,125,1,0,.int,,complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,elapsed,parseExec,procedure,9800,438261106,44720,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,inclusive_body,parseExec,procedure,9800,431993938,44081,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,self,parseExec,procedure,9800,423343643,43198,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,native_child,parseExec,procedure,9800,0,0,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,entry_overhead,parseExec,procedure,9800,4504456,459,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,exit_overhead,parseExec,procedure,9800,1762712,179,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,elapsed,stem,method,12503,77691577,6213,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,inclusive_body,stem,method,12503,73085143,5845,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,self,stem,method,12503,73085143,5845,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,native_child,stem,method,12503,0,0,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,entry_overhead,stem,method,12503,3771618,301,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,exit_overhead,stem,method,12503,834816,66,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,elapsed,_address,procedure,1400,69278354,49484,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,inclusive_body,_address,procedure,1400,68469787,48906,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,self,_address,procedure,1400,6470259,4621,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,native_child,_address,procedure,1400,0,0,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,entry_overhead,_address,procedure,1400,655864,468,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,exit_overhead,_address,procedure,1400,152703,109,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,5,_rxsysb.addressenv,elapsed,_address,procedure,1400,50522081,36087,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-heavy-retained,5,_rxsysb.addressenv,inclusive_body,_address,procedure,1400,49665213,35475,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-heavy-retained,5,_rxsysb.addressenv,self,_address,procedure,1400,576067,411,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-heavy-retained,5,_rxsysb.addressenv,native_child,_address,procedure,1400,0,0,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-heavy-retained,5,_rxsysb.addressenv,entry_overhead,_address,procedure,1400,527271,376,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-heavy-retained,5,_rxsysb.addressenv,exit_overhead,_address,procedure,1400,329597,235,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-heavy-retained,6,_rxsysb._ensure_address_environment,elapsed,_address,procedure,2806,50460126,17982,2806,0,.int,env_name=.string,complete
rexxcps-opaque-heavy-retained,6,_rxsysb._ensure_address_environment,inclusive_body,_address,procedure,2806,49352569,17588,2806,0,.int,env_name=.string,complete
rexxcps-opaque-heavy-retained,6,_rxsysb._ensure_address_environment,self,_address,procedure,2806,34484855,12289,2806,0,.int,env_name=.string,complete
rexxcps-opaque-heavy-retained,6,_rxsysb._ensure_address_environment,native_child,_address,procedure,2806,0,0,2806,0,.int,env_name=.string,complete
rexxcps-opaque-heavy-retained,6,_rxsysb._ensure_address_environment,entry_overhead,_address,procedure,2806,868197,309,2806,0,.int,env_name=.string,complete
rexxcps-opaque-heavy-retained,6,_rxsysb._ensure_address_environment,exit_overhead,_address,procedure,2806,239360,85,2806,0,.int,env_name=.string,complete
rexxcps-opaque-heavy-retained,7,_rxsysb._address_environment,elapsed,_address,procedure,1400,49089146,35063,1400,0,._rxsysb..addressenvironment,?env_name=.string,complete
