rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1369000,10,1,4,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R34;r2=R32;c1=int:1;c2=label@190","benchmark_base64_roundtrip_opt",175
2,1366001,9,1,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R32;r2=R30;c1=label@530","benchmark_base64_roundtrip_opt",444
3,685002,8,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R32;c1=int:0;c2=label@553","benchmark_base64_roundtrip_opt",534
4,685001,7,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R31;r2=R32;c1=int:0;c2=label@449","benchmark_base64_roundtrip_opt",434
5,685001,7,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R6;c1=int:1;c2=label@48","benchmark_base64_roundtrip_opt",29
6,685001,7,1,4,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R1;c1=string@312;r2=R14;c2=int:1","benchmark_base64_roundtrip_opt",97
7,685001,7,1,3,candidate,"SCOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R37;r2=R38;c1=label@661","benchmark_base64_roundtrip_opt",656
8,685000,6,1,5,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2)","c1=label@816;r1=R20;r2=R21;r3=R17;c2=int:0","benchmark_base64_roundtrip_opt",773
9,685000,6,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1)","r1=R17;r2=R1;c1=int:1;r3=R9;r4=R19","benchmark_base64_roundtrip_opt",744
10,685000,6,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2)","r1=R9;r2=R19;r3=R17;c1=label@759;c2=int:0","benchmark_base64_roundtrip_opt",748
11,685000,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | BGE_ID_REG_REG(c2,r2,r1)","r1=R10;c1=int:1;c2=label@769;r2=R9","benchmark_base64_roundtrip_opt",759
12,685000,6,1,3,candidate,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1)","r1=R22;c1=int:0;c2=label@809","benchmark_base64_roundtrip_opt",798
13,685000,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2)","r1=R13;c1=int:0;r2=R16;c2=string@312","benchmark_base64_roundtrip_opt",712
14,685000,6,1,5,candidate,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2)","r1=R16;c1=string@312;r2=R20;r3=R1;c2=int:1","benchmark_base64_roundtrip_opt",715
15,685000,6,1,5,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R15;r2=R17;r3=R19;r4=R18;r5=R40","benchmark_base64_roundtrip_opt",702
16,685000,6,1,7,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7)","r1=R9;r2=R10;r3=R12;r4=R14;r5=R15;r6=R17;r7=R19","benchmark_base64_roundtrip_opt",697
17,685000,6,1,4,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4)","r1=R18;r2=R17;r3=R16;r4=R10","benchmark_base64_roundtrip_opt",809
18,685000,6,1,4,candidate,"STRLEN_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1)","r1=R14;r2=R11;r3=R20;c1=int:1","benchmark_base64_roundtrip_opt",728
19,685000,6,1,5,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)","r1=R19;r2=R18;r3=R17;r4=R1;c1=int:1","benchmark_base64_roundtrip_opt",741
20,685000,6,1,5,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_INT_REG(r4,c1,r3)","r1=R16;r2=R18;r3=R10;r4=R15;c1=int:1","benchmark_base64_roundtrip_opt",812
21,684000,4,1,4,candidate,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R24;c1=string@123464;c2=label@1838","benchmark_base64_roundtrip_opt",1762
22,683500,5,1,3,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R6;r2=R8;r3=R40","benchmark_base64_roundtrip_opt",680
23,683500,5,1,4,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1)","r1=R18;r2=R40;r3=R11;c1=string@123224","benchmark_base64_roundtrip_opt",706
24,683000,4,1,5,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1)","r1=R35;r2=R15;r3=R28;r4=R21;r5=R20","benchmark_base64_roundtrip_opt",242
25,683000,4,1,4,candidate,"BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r1,r2,c2)","c1=label@1202;r1=R33;r2=R35;c2=string@312","benchmark_base64_roundtrip_opt",1195
26,683000,4,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | BGE_ID_REG_INT(c2,r1,c3)","r1=R14;r2=R33;c1=int:1;c2=label@1241;c3=int:0","benchmark_base64_roundtrip_opt",1225
27,683000,4,1,4,candidate,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3)","r1=R37;c1=int:1;r2=R34;r3=R35","benchmark_base64_roundtrip_opt",1213
28,683000,4,1,5,candidate,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r3,c2)","r1=R35;c1=string@44896;r2=R33;r3=R34;c2=string@312","benchmark_base64_roundtrip_opt",1188
29,683000,4,1,4,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R33;r2=R35;c1=string@312;c2=label@1213","benchmark_base64_roundtrip_opt",1198
30,683000,4,1,4,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R33;r2=R34;c1=string@312;c2=label@1202","benchmark_base64_roundtrip_opt",1191
31,683000,4,1,4,candidate,"STRPOS_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R37;r2=R34;r3=R35;r4=R33","benchmark_base64_roundtrip_opt",1216
32,514000,5,1,5,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | BLE_ID_REG_INT(c2,r1,c3)","r1=R15;c1=int:1;r2=R10;c2=label@832;c3=int:0","benchmark_base64_roundtrip_opt",816
33,513000,3,1,5,candidate,"IADD_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2)","r1=R14;r2=R2;c1=int:1;r3=R32;c2=string@123224","benchmark_base64_roundtrip_opt",1261
