rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
21,54600,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r4,c2) | CALL3_REG_FUNC_REG_REG_REG(r5,c3,r3,r1,r4)","r1=R13;r2=R17;c1=int:1;r3=R16;c2=int:256;r4=R18;r5=R10;c3=func@14144","benchmark_awfy_storage_noopt",343
22,54600,1,1,8,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c2) | SWAP_REG_REG(r6,r1)","r1=R7;r2=R10;c1=int:2;r3=R5;r4=R11;r5=R3;c2=int:3;r6=R4","benchmark_awfy_storage_noopt",448
23,54600,1,1,10,candidate,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c3,r1,r6,c4)","r1=R3;c1=int:3;r2=R4;r3=R7;r4=R5;c2=int:768;r5=R8;c3=func@24520;r6=R6;c4=int:0","benchmark_awfy_storage_noopt",455
24,54600,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r2,c5)","c1=int:18;c2=int:1;c3=label@16;r1=R11;c4=int:256;r2=R1;c5=int:0","objectarrayappend",0
25,54600,1,1,9,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c3) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c4)","c1=int:18;c2=int:1;r1=R7;r2=R10;c3=int:2;r3=R5;r4=R11;r5=R3;c4=int:3","benchmark_awfy_storage_noopt",444
26,54600,1,1,5,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r3,c1,r4) | RET()","r1=R7;r2=R4;r3=R10;c1=int:1;r4=R8","benchmark_awfy_storage_noopt",470
27,40960,1,1,6,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | IMULT_REG_REG_INT(r3,r2,c3)","r1=R5;c1=int:18;c2=int:1;r2=R2;r3=R3;c3=int:1309","benchmark_awfy_storage_noopt",162
28,40960,1,1,7,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c3) | LOAD_REG_INT(r3,c4)","r1=R11;c1=int:18;c2=int:1;r2=R8;c3=int:2;r3=R4;c4=int:3","benchmark_awfy_storage_noopt",397
29,40960,1,1,8,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | CALL3_REG_FUNC_REG_REG_REG(r4,c3,r3,r5,r1)","r1=R10;r2=R18;r3=R1;c1=int:256;c2=int:768;r4=R4;c3=func@19112;r5=R5","benchmark_awfy_storage_noopt",313
30,40960,1,1,5,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IMOD_REG_REG_INT(r1,r1,c2) | ISETATTR1_REG_INT_REG(r2,c3,r1) | LINKATTR1_REG_REG_INT(r1,r2,c3)","r1=R3;c1=int:13849;c2=int:65536;r2=R5;c3=int:1","benchmark_awfy_storage_noopt",178
31,40960,1,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r4) | SETTP_REG_INT(r5,c2) | SETTP_REG_INT(r3,c3)","r1=R5;r2=R8;c1=int:1;r3=R10;r4=R18;r5=R1;c2=int:256;c3=int:768","benchmark_awfy_storage_noopt",309
32,40960,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r3,r4,c2) | ICOPY_REG_REG(r5,r3)","r1=R1;r2=R11;c1=int:256;r3=R7;r4=R9;c2=int:0;r5=R3","objectarrayappend",16
33,40960,1,1,8,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | SETTP_REG_INT(r3,c3) | CALL1_REG_FUNC_REG(r4,c4,r3)","r1=R6;r2=R17;c1=int:1;c2=label@330;r3=R18;c3=int:256;r4=R4;c4=func@10384","benchmark_awfy_storage_noopt",291
34,40960,1,1,4,candidate,"IMOD_REG_REG_INT(r1,r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","r1=R3;c1=int:65536;r2=R5;c2=int:1","benchmark_awfy_storage_noopt",182
35,40960,1,1,9,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | COPY_REG_REG(r4,r5) | SETTP_REG_INT(r6,c3)","r1=R8;r2=R4;c1=int:10;r3=R5;c2=int:1;r4=R10;r5=R18;r6=R1;c3=int:256","benchmark_awfy_storage_noopt",305
36,40960,1,1,5,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | IADD_REG_REG_INT(r1,r1,c2) | IMOD_REG_REG_INT(r1,r1,c3)","r1=R3;r2=R2;c1=int:1309;c2=int:13849;c3=int:65536","benchmark_awfy_storage_noopt",172
37,40960,1,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1) | IADD_REG_REG_INT(r3,r3,c3)","r1=R2;r2=R5;c1=int:1;r3=R3;c2=int:1309;c3=int:13849","benchmark_awfy_storage_noopt",168
38,40960,1,1,8,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SWAP_REG_REG(r4,r1) | SETTP_REG_INT(r5,c3)","r1=R8;r2=R11;c1=int:2;r3=R4;c2=int:3;r4=R5;r5=R13;c3=int:256","benchmark_awfy_storage_noopt",403
39,40960,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2) | SWAP_REG_REG(r5,r4)","r1=R4;c1=int:3;r2=R5;r3=R8;r4=R13;c2=int:256;r5=R6","benchmark_awfy_storage_noopt",407
40,40960,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | IMULT_REG_REG_INT(r3,r1,c3) | UNLINK_REG(r1)","c1=int:18;c2=int:1;r1=R2;r2=R5;r3=R3;c3=int:1309","benchmark_awfy_storage_noopt",164
41,40960,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c3) | LOAD_REG_INT(r3,c4) | SWAP_REG_REG(r4,r1)","c1=int:18;c2=int:1;r1=R8;r2=R11;c3=int:2;r3=R4;c4=int:3;r4=R5","benchmark_awfy_storage_noopt",399
42,40960,1,1,6,candidate,"SETTP_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | ICOPY_REG_REG(r4,r2) | ILT_REG_REG_INT(r2,r1,c2)","r1=R1;c1=int:256;r2=R7;r3=R9;c2=int:0;r4=R3","objectarrayappend",19
43,40960,1,1,10,candidate,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | SETTPSWAPCALL_REG_FUNC_REG_REG_INT_REG(r5,c2,r6,r7,c1,r8)","r1=R5;r2=R8;r3=R13;c1=int:256;r4=R6;r5=R9;c2=func@24520;r6=R4;r7=R12;r8=R7","benchmark_awfy_storage_noopt",410
44,40960,1,1,7,candidate,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ISETATTR1_REG_INT_REG(r5,c1,r6) | RET()","r1=R13;r2=R6;r3=R12;r4=R7;r5=R11;c1=int:1;r6=R9","benchmark_awfy_storage_noopt",431
45,40960,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6)","r1=R8;r2=R5;r3=R13;r4=R6;r5=R12;r6=R7","benchmark_awfy_storage_noopt",426
46,40960,1,1,6,candidate,"UNLINK_REG(r1) | IADD_REG_REG_INT(r2,r2,c1) | IMOD_REG_REG_INT(r2,r2,c2) | ISETATTR1_REG_INT_REG(r3,c3,r2)","r1=R2;r2=R3;c1=int:13849;c2=int:65536;r3=R5;c3=int:1","benchmark_awfy_storage_noopt",176
47,40960,1,1,8,candidate,"UNLINK_REG(r1) | SWAP_REG_REG(r2,r3) | SWAP_REG_REG(r4,r5) | ISETATTR1_REG_INT_REG(r6,c1,r7)","r1=R8;r2=R13;r3=R6;r4=R12;r5=R7;r6=R11;c1=int:1;r7=R9","benchmark_awfy_storage_noopt",429
48,13650,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | ISUB_REG_REG_INT(r4,r5,c3)","r1=R8;c1=int:4;r2=R7;r3=R9;c2=label@374;r4=R13;r5=R17;c3=int:1","benchmark_awfy_storage_noopt",333
49,13650,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R9;c1=int:1;r2=R8;c2=int:4;r3=R7;c3=label@374","benchmark_awfy_storage_noopt",330
50,10,1,1,4,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | RET_REG(r2)","r1=R3;c1=int:18;c2=int:1;r2=R1","benchmark_awfy_storage_noopt",480
51,10,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r1,c3) | SETTP_REG_INT(r4,c3)","r1=R8;c1=int:1;r2=R4;r3=R5;c2=int:7;c3=int:256;r4=R0","benchmark_awfy_storage_noopt",227
52,10,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r2,c4)","r1=R4;c1=int:0;r2=R8;c2=int:1;r3=R5;c3=int:7;c4=int:256","benchmark_awfy_storage_noopt",224
53,10,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2) | CALL3_REG_FUNC_REG_REG_REG(r4,c3,r2,r1,r3)","r1=R5;c1=int:7;r2=R8;c2=int:256;r3=R0;r4=R1;c3=func@14144","benchmark_awfy_storage_noopt",231
54,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1;r4=R1","benchmark_awfy_storage_noopt",27
55,1,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R10;r2=R2;c1=string@7912;c2=int:0","benchmark_awfy_storage_noopt",121
56,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R10;c1=string@7344;r2=R1;c2=string@7496;r3=R2","benchmark_awfy_storage_noopt",111
57,1,1,1,5,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R6;r2=R1;r3=R10;c1=string@7344;c2=string@7496","benchmark_awfy_storage_noopt",107
58,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R5","benchmark_awfy_storage_noopt",19
59,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0","benchmark_awfy_storage_noopt",23
60,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R10;c1=string@7912","benchmark_awfy_storage_noopt",119
61,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R1;r2=R10;c1=string@7344;c2=string@7496;r3=R2","benchmark_awfy_storage_noopt",109
62,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@39","benchmark_awfy_storage_noopt",16
63,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | CALL_REG_FUNC(r4,c3)","r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@107;r4=R6;c3=func@5184","benchmark_awfy_storage_noopt",61
64,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1;c3=label@107","benchmark_awfy_storage_noopt",58
65,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_storage_noopt",30
66,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512;r2=R0;c5=label@16","benchmark_awfy_storage_noopt",0
67,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R10;c1=string@7496;r2=R2","benchmark_awfy_storage_noopt",115
68,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_storage_noopt",34
