sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-Permute-canonical-permute-rxvm-r0-warmup-1,timing,Permute-canonical,permute-rxvm-r0,r0,rxvm,current-inline-interrupts,B,no,startup-included,warmup,1,1,50,404335000,,0,pass,,
timing-Permute-canonical-permute-rxvm-r1-warmup-1,timing,Permute-canonical,permute-rxvm-r1,r1,rxvm,cow-interrupt-table,B,no,startup-included,warmup,1,2,50,359720000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r0-warmup-1,timing,Permute-canonical,permute-rxbvm-r0,r0,rxbvm,current-inline-interrupts,B,no,startup-included,warmup,1,4,50,371164000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r1-warmup-1,timing,Permute-canonical,permute-rxbvm-r1,r1,rxbvm,cow-interrupt-table,B,no,startup-included,warmup,1,5,50,371891000,,0,pass,,
timing-Permute-canonical-permute-rxvm-r0-recorded-1,timing,Permute-canonical,permute-rxvm-r0,r0,rxvm,current-inline-interrupts,B,no,startup-included,recorded,1,1,50,79768000,,0,pass,,
timing-Permute-canonical-permute-rxvm-r1-recorded-1,timing,Permute-canonical,permute-rxvm-r1,r1,rxvm,cow-interrupt-table,B,no,startup-included,recorded,1,2,50,79226000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r0-recorded-1,timing,Permute-canonical,permute-rxbvm-r0,r0,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,1,4,50,85627000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r1-recorded-1,timing,Permute-canonical,permute-rxbvm-r1,r1,rxbvm,cow-interrupt-table,B,no,startup-included,recorded,1,5,50,85173000,,0,pass,,
timing-Permute-canonical-permute-rxvm-r1-recorded-2,timing,Permute-canonical,permute-rxvm-r1,r1,rxvm,cow-interrupt-table,B,no,startup-included,recorded,2,1,50,79858000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r0-recorded-2,timing,Permute-canonical,permute-rxbvm-r0,r0,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,2,3,50,86437000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r1-recorded-2,timing,Permute-canonical,permute-rxbvm-r1,r1,rxbvm,cow-interrupt-table,B,no,startup-included,recorded,2,4,50,85329000,,0,pass,,
timing-Permute-canonical-permute-rxvm-r0-recorded-2,timing,Permute-canonical,permute-rxvm-r0,r0,rxvm,current-inline-interrupts,B,no,startup-included,recorded,2,6,50,79802000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r0-recorded-3,timing,Permute-canonical,permute-rxbvm-r0,r0,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,3,2,50,85898000,,0,pass,,
timing-Permute-canonical-permute-rxbvm-r1-recorded-3,timing,Permute-canonical,permute-rxbvm-r1,r1,rxbvm,cow-interrupt-table,B,no,startup-included,recorded,3,3,50,85889000,,0,pass,,
