cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
richards-c0-rxvm,Richards,c0-r1,rxvm,new-session-drift-control,A,no,no,20,elapsed_ns,12,6681790000.000000,6706082750.000000,6738950000.000000,6769833750.000000,6820588000.000000,32881500.000000,0.487932,2.059638,no
richards-c1a-rxvm,Richards,c1a-r2,rxvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,12,6078609000.000000,6112199250.000000,6128877000.000000,6144816000.000000,6199672000.000000,17954000.000000,0.292941,1.975288,no
richards-c1b-rxvm,Richards,c1b-r1,rxvm,detached-boolean-receiver-guard,A,no,no,20,elapsed_ns,12,3689291000.000000,3720320500.000000,3739061000.000000,3763238750.000000,3786979000.000000,22342500.000000,0.597543,2.612635,no
richards-c1ab-rxvm,Richards,c1ab-r1,rxvm,unused-plus-detached-receiver,A,no,no,20,elapsed_ns,12,3092090000.000000,3106359750.000000,3133667500.000000,3141786000.000000,3188252000.000000,17660500.000000,0.563573,3.068673,no
richards-c0-rxbvm,Richards,c0-r1,rxbvm,new-session-drift-control,A,no,no,20,elapsed_ns,12,6772613000.000000,6802906250.000000,6837446500.000000,6870011500.000000,6879030000.000000,33786500.000000,0.494139,1.556385,no
richards-c1a-rxbvm,Richards,c1a-r2,rxbvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,12,6144914000.000000,6176994000.000000,6204560000.000000,6283966250.000000,6450379000.000000,44456500.000000,0.716513,4.923234,no
richards-c1b-rxbvm,Richards,c1b-r1,rxbvm,detached-boolean-receiver-guard,A,no,no,20,elapsed_ns,12,3806822000.000000,3825904500.000000,3832051000.000000,3840094000.000000,3910455000.000000,7858000.000000,0.205060,2.704374,no
richards-c1ab-rxbvm,Richards,c1ab-r1,rxbvm,unused-plus-detached-receiver,A,no,no,20,elapsed_ns,12,3175822000.000000,3193254750.000000,3241716000.000000,3253861750.000000,3307542000.000000,33959000.000000,1.047562,4.063280,no
towers-c0-rxvm,Towers,c0-r1,rxvm,new-session-drift-control,A,no,no,100,elapsed_ns,12,3482777000.000000,3513269750.000000,3527321000.000000,3543899000.000000,3601015000.000000,17218000.000000,0.488132,3.352062,no
towers-c1c-rxvm,Towers,c1c-r1,rxvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,12,2816997000.000000,2836291750.000000,2854345500.000000,2869744250.000000,3162895000.000000,16440500.000000,0.575981,12.118295,yes
towers-c0-rxbvm,Towers,c0-r1,rxbvm,new-session-drift-control,A,no,no,100,elapsed_ns,12,3559122000.000000,3577429250.000000,3592661500.000000,3614511250.000000,3668719000.000000,22163500.000000,0.616910,3.050580,no
towers-c1c-rxbvm,Towers,c1c-r1,rxbvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,12,2880077000.000000,2898564250.000000,2912836000.000000,2920891500.000000,2948316000.000000,13132500.000000,0.450849,2.342700,no
