entry,count_rank,total_time_rank,average_latency_rank,name,count,total_ns,average_ns,min_ns,max_ns,percent,status
rexxcps-noopt,1,1,1,LOAD_REG_INT,15091851,0,0,0,0,0.000000,complete
rexxcps-noopt,2,1,1,BRF_ID_REG,12363670,0,0,0,0,0.000000,complete
rexxcps-noopt,3,1,1,NULL_REG,12040253,0,0,0,0,0.000000,complete
rexxcps-noopt,4,1,1,SCOPY_REG_REG,9786188,0,0,0,0,0.000000,complete
rexxcps-noopt,5,1,1,ITOS_REG,6640009,0,0,0,0,0.000000,complete
rexxcps-noopt,6,1,1,LOAD_REG_STRING,5108531,0,0,0,0,0.000000,complete
rexxcps-noopt,7,1,1,CONCAT_REG_REG_REG,4720009,0,0,0,0,0.000000,complete
rexxcps-noopt,8,1,1,CONCAT_REG_REG_STRING,4720000,0,0,0,0,0.000000,complete
rexxcps-noopt,9,1,1,SETTP_REG_INT,4201298,0,0,0,0,0.000000,complete
rexxcps-noopt,10,1,1,BR_ID,3665430,0,0,0,0,0.000000,complete
rexxcps-noopt,11,1,1,NUMSCI_INT_INT_INT,3361739,0,0,0,0,0.000000,complete
rexxcps-noopt,12,1,1,RET_REG,3081524,0,0,0,0,0.000000,complete
rexxcps-noopt,13,1,1,BRTPANDT_ID_REG_INT,3081264,0,0,0,0,0.000000,complete
rexxcps-noopt,14,1,1,STRLEN_REG_REG,2808108,0,0,0,0,0.000000,complete
rexxcps-noopt,15,1,1,DCOPY_REG_REG,2780000,0,0,0,0,0.000000,complete
rexxcps-noopt,16,1,1,REQ_REG_REG_STRING,2529365,0,0,0,0,0.000000,complete
rexxcps-noopt,17,1,1,SETTPCALL_REG_FUNC_REG_REG_INT,2520920,0,0,0,0,0.000000,complete
rexxcps-noopt,18,1,1,DTOS_REG,2500000,0,0,0,0,0.000000,complete
rexxcps-noopt,18,1,1,STEMGET_REG_REG_REG,2500000,0,0,0,0,0.000000,complete
rexxcps-noopt,20,1,1,BGE_ID_REG_INT,2240636,0,0,0,0,0.000000,complete
rexxcps-noopt,21,1,1,ISUB_REG_REG_REG,2240623,0,0,0,0,0.000000,complete
rexxcps-noopt,22,1,1,ILT_REG_REG_INT,1964244,0,0,0,0,0.000000,complete
rexxcps-noopt,23,1,1,SWAP_REG_REG,1961326,0,0,0,0,0.000000,complete
rexxcps-noopt,24,1,1,BRTF_ID_ID_REG,1681228,0,0,0,0,0.000000,complete
rexxcps-noopt,25,1,1,STOD_REG,1660006,0,0,0,0,0.000000,complete
rexxcps-noopt,26,1,1,BNE_ID_REG_INT,1400735,0,0,0,0,0.000000,complete
rexxcps-noopt,27,1,1,SETSTRPOS_REG_REG,1400644,0,0,0,0,0.000000,complete
rexxcps-noopt,27,1,1,SUBSTRING_REG_REG_REG,1400644,0,0,0,0,0.000000,complete
rexxcps-noopt,29,1,1,ISUB_REG_REG_INT,1400206,0,0,0,0,0.000000,complete
rexxcps-noopt,30,1,1,BGE_ID_REG_REG,1400002,0,0,0,0,0.000000,complete
rexxcps-noopt,31,1,1,DADD_REG_REG_REG,1400000,0,0,0,0,0.000000,complete
rexxcps-noopt,31,1,1,DGT_REG_REG_REG,1400000,0,0,0,0,0.000000,complete
rexxcps-noopt,31,1,1,PARSEWORDS3_REG_REG_REG_REG,1400000,0,0,0,0,0.000000,complete
rexxcps-noopt,34,1,1,STEMSET_REG_REG_REG,1380000,0,0,0,0,0.000000,complete
rexxcps-noopt,35,1,1,BRT_ID_REG,1144161,0,0,0,0,0.000000,complete
rexxcps-noopt,36,1,1,STRUPPER_REG_REG,1120816,0,0,0,0,0.000000,complete
rexxcps-noopt,37,1,1,IEQ_REG_REG_INT,845183,0,0,0,0,0.000000,complete
rexxcps-noopt,38,1,1,ICOPY_REG_REG,843874,0,0,0,0,0.000000,complete
rexxcps-noopt,39,1,1,NULLN_REG_REG_REG,843203,0,0,0,0,0.000000,complete
rexxcps-noopt,40,1,1,BEQ_ID_REG_INT,841952,0,0,0,0,0.000000,complete
rexxcps-noopt,41,1,1,IGT_REG_REG_INT,840409,0,0,0,0,0.000000,complete
rexxcps-noopt,42,1,1,NOT_REG_REG,840232,0,0,0,0,0.000000,complete
rexxcps-noopt,43,1,1,GETANDTP_REG_REG_INT,840224,0,0,0,0,0.000000,complete
rexxcps-noopt,44,1,1,BLE_ID_REG_INT,840203,0,0,0,0,0.000000,complete
rexxcps-noopt,45,1,1,DLT_REG_REG_DECIMAL,840000,0,0,0,0,0.000000,complete
rexxcps-noopt,46,1,1,BCF_ID_REG,600200,0,0,0,0,0.000000,complete
rexxcps-noopt,47,1,1,IEQ_REG_REG_REG,560852,0,0,0,0,0.000000,complete
rexxcps-noopt,48,1,1,CALL_REG_FUNC_REG,560604,0,0,0,0,0.000000,complete
rexxcps-noopt,49,1,1,FNDNBLNK_REG_REG_REG,560433,0,0,0,0,0.000000,complete
rexxcps-noopt,50,1,1,REQ_REG_REG_REG,560319,0,0,0,0,0.000000,complete
rexxcps-noopt,51,1,1,IADD_REG_REG_INT,560236,0,0,0,0,0.000000,complete
rexxcps-noopt,52,1,1,BNE_ID_REG_REG,560007,0,0,0,0,0.000000,complete
rexxcps-noopt,53,1,1,CONCAT_REG_STRING_REG,560002,0,0,0,0,0.000000,complete
rexxcps-noopt,54,1,1,FNDBLNK_REG_REG_REG,560001,0,0,0,0,0.000000,complete
rexxcps-noopt,54,1,1,RNE_REG_REG_STRING,560001,0,0,0,0,0.000000,complete
rexxcps-noopt,56,1,1,ILT_REG_INT_REG,560000,0,0,0,0,0.000000,complete
rexxcps-noopt,56,1,1,DEQ_REG_REG_REG,560000,0,0,0,0,0.000000,complete
rexxcps-noopt,56,1,1,DLT_REG_REG_REG,560000,0,0,0,0,0.000000,complete
rexxcps-noopt,56,1,1,CNOP,560000,0,0,0,0,0.000000,complete
rexxcps-noopt,60,1,1,DMULT_REG_REG_REG,540000,0,0,0,0,0.000000,complete
rexxcps-noopt,61,1,1,IGT_REG_REG_REG,303560,0,0,0,0,0.000000,complete
rexxcps-noopt,62,1,1,SEQ_REG_REG_STRING,302012,0,0,0,0,0.000000,complete
rexxcps-noopt,63,1,1,RET,280416,0,0,0,0,0.000000,complete
rexxcps-noopt,64,1,1,INC_REG,280200,0,0,0,0,0.000000,complete
rexxcps-noopt,65,1,1,SCONCAT_REG_REG_STRING,280012,0,0,0,0,0.000000,complete
rexxcps-noopt,66,1,1,CALL4_REG_FUNC_REG_REG_REG_REG,280000,0,0,0,0,0.000000,complete
rexxcps-noopt,66,1,1,PARSEPOS2_REG_REG_REG_INT,280000,0,0,0,0,0.000000,complete
rexxcps-noopt,66,1,1,PARSEWORDS3D_REG_REG_REG_REG,280000,0,0,0,0,0.000000,complete
rexxcps-noopt,66,1,1,STEMRESET_REG_REG,280000,0,0,0,0,0.000000,complete
rexxcps-noopt,70,1,1,ENDLIFE_REG,20016,0,0,0,0,0.000000,complete
