entry,section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
sieve-opt-retained-baseline-vm,census,call_path,direct_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_path,direct_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_path,dynamic_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_path,dynamic_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_path,external_root,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_path,signal_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_path,signal_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,arity,1,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,callable_kind,procedure,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,callable_kind,method,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,callable_kind,factory,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,callable_kind,native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,callable_kind,unknown,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,frame_disposition,fresh,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,frame_disposition,reused,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,frame_disposition,no_child_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,frame_disposition,none_failed,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_outcome,success,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_outcome,unresolved,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_outcome,frame_failed,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,census,call_outcome,invalid,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,return,placement,void,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,return,placement,ret_reg_move_local,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,return,placement,ret_reg_copy_nonlocal,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,return,placement,value_ignored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,return,placement,immediate,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,return,placement,terminal_external,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,dynamic,srcmethodsel,attempt,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,dynamic,srcmethodsel,success,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,dynamic,srcmethodsel,failure,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,dynamic,srcfprocsel,attempt,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,dynamic,srcfprocsel,success,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,dynamic,srcfprocsel,failure,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,mechanics,call_window,setup_swaps,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,mechanics,call_window,normal_restoration_swaps,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,mechanics,call_window,unclassified_swaps,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,mechanics,call_window,defensive_argument_copies,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,mechanics,call_window,unclassified_copies,,51,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,mechanics,call_window,attribution_degraded,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,events,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,bytecode_frames_discarded,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,argument_windows_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,argument_slots_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,interrupted_native_windows_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,interrupted_native_slots_restored,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,unwind,signal,restoration_failures,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
sieve-opt-retained-baseline-vm,call,awfy_sieve.main,external_root,0,1,0,0,0,0,0,1,,,,benchmark_awfy_sieve_opt,procedure,,,fresh,success,0,0,0,complete
sieve-opt-retained-candidate-vm,census,call_path,direct_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
