entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,warmup,1,15486000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,warmup,2,14831000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,1,15012000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,2,14210000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,3,14183000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,4,14258000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,5,14037000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,6,15541000,0,pass
sieve-opt-retained-baseline-vm,Sieve-retained-vm,Sieve,baseline,opt-retained-baseline-vm,process,recorded,7,14504000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,warmup,1,14925000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,warmup,2,14792000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,1,14454000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,2,15026000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,3,14663000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,4,14551000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,5,14620000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,6,14736000,0,pass
sieve-opt-retained-candidate-vm,Sieve-retained-vm,Sieve,candidate,opt-retained-candidate-vm,process,recorded,7,14425000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,warmup,1,14389000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,warmup,2,14219000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,1,14617000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,2,19077000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,3,15309000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,4,14030000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,5,14507000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,6,14089000,0,pass
sieve-opt-stripped-baseline-vm,Sieve-stripped-vm,Sieve,baseline,opt-stripped-baseline-vm,process,recorded,7,14324000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,warmup,1,16174000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,warmup,2,16198000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,1,16697000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,2,16212000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,3,16199000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,4,15923000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,5,15700000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,6,15913000,0,pass
sieve-opt-stripped-candidate-vm,Sieve-stripped-vm,Sieve,candidate,opt-stripped-candidate-vm,process,recorded,7,15127000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,warmup,1,89350000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,warmup,2,87123000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,1,106845000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,2,102443000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,3,120694000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,4,104412000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,5,91361000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,6,88990000,0,pass
permute-opt-retained-baseline-vm,Permute-retained-vm,Permute,baseline,opt-retained-baseline-vm,process,recorded,7,89253000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,warmup,1,96981000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,warmup,2,92956000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,1,92284000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,2,90687000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,3,92002000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,4,91871000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,5,91616000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,6,89313000,0,pass
permute-opt-retained-candidate-vm,Permute-retained-vm,Permute,candidate,opt-retained-candidate-vm,process,recorded,7,89324000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,warmup,1,87369000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,warmup,2,89999000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,1,90178000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,2,86341000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,3,85304000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,4,84799000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,5,85167000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,6,84791000,0,pass
permute-opt-stripped-baseline-vm,Permute-stripped-vm,Permute,baseline,opt-stripped-baseline-vm,process,recorded,7,85741000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,warmup,1,92239000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,warmup,2,90363000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,1,91238000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,2,96491000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,3,90574000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,4,89558000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,5,89581000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,6,90132000,0,pass
permute-opt-stripped-candidate-vm,Permute-stripped-vm,Permute,candidate,opt-stripped-candidate-vm,process,recorded,7,90829000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,warmup,1,177330000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,warmup,2,176112000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,1,174334000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,2,171931000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,3,176070000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,4,179238000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,5,212068000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,6,193672000,0,pass
mandelbrot-opt-retained-baseline-vm,Mandelbrot-retained-vm,Mandelbrot,baseline,opt-retained-baseline-vm,process,recorded,7,176862000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,warmup,1,176355000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,warmup,2,174342000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,1,174739000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,2,174286000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,3,174789000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,4,182986000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,5,209470000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,6,205797000,0,pass
mandelbrot-opt-retained-candidate-vm,Mandelbrot-retained-vm,Mandelbrot,candidate,opt-retained-candidate-vm,process,recorded,7,184280000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,warmup,1,171587000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,warmup,2,174712000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,1,173061000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,2,173794000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,3,172757000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,4,181731000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,5,205415000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,6,209793000,0,pass
mandelbrot-opt-stripped-baseline-vm,Mandelbrot-stripped-vm,Mandelbrot,baseline,opt-stripped-baseline-vm,process,recorded,7,180336000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,warmup,1,174488000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,warmup,2,175649000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,1,174125000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,2,175813000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,3,174278000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,4,183213000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,5,208681000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,6,202071000,0,pass
mandelbrot-opt-stripped-candidate-vm,Mandelbrot-stripped-vm,Mandelbrot,candidate,opt-stripped-candidate-vm,process,recorded,7,183586000,0,pass
towers-opt-retained-baseline-vm,Towers-retained-vm,Towers,baseline,opt-retained-baseline-vm,process,warmup,1,684947000,0,pass
