entry,name,count,bytes,max_bytes,high_water,status
sieve-opt-retained-baseline-vm,frame_blocks,1,6376,6376,0,complete
sieve-opt-retained-baseline-vm,standalone_values,39,9984,256,0,complete
sieve-opt-retained-baseline-vm,attribute_value_blocks,3,2101248,2097152,0,complete
sieve-opt-retained-baseline-vm,attribute_pointer_storage,9,131520,65536,0,complete
sieve-opt-retained-baseline-vm,string_buffers,2,128,64,0,complete
sieve-opt-retained-baseline-vm,binary_buffers,0,0,0,0,complete
sieve-opt-retained-baseline-vm,value_slots,8264,2115584,2097152,0,complete
sieve-opt-retained-baseline-vm,frame_activations,1,0,0,1,complete
sieve-opt-retained-baseline-vm,frame_reuses,0,0,0,0,complete
sieve-opt-retained-candidate-vm,frame_blocks,1,6376,6376,0,complete
sieve-opt-retained-candidate-vm,standalone_values,39,9984,256,0,complete
sieve-opt-retained-candidate-vm,attribute_value_blocks,3,2101248,2097152,0,complete
sieve-opt-retained-candidate-vm,attribute_pointer_storage,9,131520,65536,0,complete
sieve-opt-retained-candidate-vm,string_buffers,2,128,64,0,complete
sieve-opt-retained-candidate-vm,binary_buffers,0,0,0,0,complete
sieve-opt-retained-candidate-vm,value_slots,8264,2115584,2097152,0,complete
sieve-opt-retained-candidate-vm,frame_activations,1,0,0,1,complete
sieve-opt-retained-candidate-vm,frame_reuses,0,0,0,0,complete
sieve-opt-stripped-baseline-vm,frame_blocks,1,6376,6376,0,complete
sieve-opt-stripped-baseline-vm,standalone_values,39,9984,256,0,complete
sieve-opt-stripped-baseline-vm,attribute_value_blocks,3,2101248,2097152,0,complete
sieve-opt-stripped-baseline-vm,attribute_pointer_storage,9,131520,65536,0,complete
sieve-opt-stripped-baseline-vm,string_buffers,2,128,64,0,complete
sieve-opt-stripped-baseline-vm,binary_buffers,0,0,0,0,complete
sieve-opt-stripped-baseline-vm,value_slots,8264,2115584,2097152,0,complete
sieve-opt-stripped-baseline-vm,frame_activations,1,0,0,1,complete
sieve-opt-stripped-baseline-vm,frame_reuses,0,0,0,0,complete
sieve-opt-stripped-candidate-vm,frame_blocks,1,6376,6376,0,complete
sieve-opt-stripped-candidate-vm,standalone_values,39,9984,256,0,complete
sieve-opt-stripped-candidate-vm,attribute_value_blocks,3,2101248,2097152,0,complete
sieve-opt-stripped-candidate-vm,attribute_pointer_storage,9,131520,65536,0,complete
sieve-opt-stripped-candidate-vm,string_buffers,2,128,64,0,complete
sieve-opt-stripped-candidate-vm,binary_buffers,0,0,0,0,complete
sieve-opt-stripped-candidate-vm,value_slots,8264,2115584,2097152,0,complete
sieve-opt-stripped-candidate-vm,frame_activations,1,0,0,1,complete
sieve-opt-stripped-candidate-vm,frame_reuses,0,0,0,0,complete
permute-opt-retained-baseline-vm,frame_blocks,7,66392,10184,0,complete
permute-opt-retained-baseline-vm,standalone_values,39,9984,256,0,complete
permute-opt-retained-baseline-vm,attribute_value_blocks,33,67584,2048,0,complete
permute-opt-retained-baseline-vm,attribute_pointer_storage,99,6336,64,0,complete
