entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
sieve-opt-retained-baseline-vm,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,214832083,214832083,1,0,.int,,complete
sieve-opt-retained-baseline-vm,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,214805458,214805458,1,0,.int,,complete
sieve-opt-retained-baseline-vm,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,214805458,214805458,1,0,.int,,complete
sieve-opt-retained-baseline-vm,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-retained-baseline-vm,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,17917,17917,1,0,.int,,complete
sieve-opt-retained-baseline-vm,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,8708,8708,1,0,.int,,complete
sieve-opt-retained-candidate-vm,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,213258459,213258459,1,0,.int,,complete
sieve-opt-retained-candidate-vm,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,213254750,213254750,1,0,.int,,complete
sieve-opt-retained-candidate-vm,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,213254750,213254750,1,0,.int,,complete
sieve-opt-retained-candidate-vm,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-retained-candidate-vm,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,2375,2375,1,0,.int,,complete
sieve-opt-retained-candidate-vm,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,1334,1334,1,0,.int,,complete
sieve-opt-stripped-baseline-vm,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,256629125,256629125,1,0,.int,,complete
