entry,name,value
mandelbrot-opt-retained-candidate-vm,vm_mode,rxvm
mandelbrot-opt-retained-candidate-vm,result,0
mandelbrot-opt-retained-candidate-vm,timer_read_min_ns,41
mandelbrot-opt-retained-candidate-vm,timer_zero_deltas,733
mandelbrot-opt-retained-candidate-vm,interrupt_polls,130268762
mandelbrot-opt-retained-candidate-vm,invalid_events,0
mandelbrot-opt-retained-candidate-vm,counter_overflow,0
mandelbrot-opt-retained-candidate-vm,procedure_tracking_unavailable,0
mandelbrot-opt-retained-candidate-vm,allocation_tracking_unavailable,0
mandelbrot-opt-retained-candidate-vm,census_tracking_unavailable,0
mandelbrot-opt-retained-candidate-vm,metadata_tracking_unavailable,0
mandelbrot-opt-stripped-baseline-vm,schema_version,5
mandelbrot-opt-stripped-baseline-vm,vm_mode,rxvm
mandelbrot-opt-stripped-baseline-vm,result,0
mandelbrot-opt-stripped-baseline-vm,timer_read_min_ns,41
mandelbrot-opt-stripped-baseline-vm,timer_zero_deltas,756
mandelbrot-opt-stripped-baseline-vm,interrupt_polls,130268762
mandelbrot-opt-stripped-baseline-vm,invalid_events,0
mandelbrot-opt-stripped-baseline-vm,counter_overflow,0
mandelbrot-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
mandelbrot-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
mandelbrot-opt-stripped-baseline-vm,census_tracking_unavailable,0
mandelbrot-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
mandelbrot-opt-stripped-candidate-vm,schema_version,5
mandelbrot-opt-stripped-candidate-vm,vm_mode,rxvm
mandelbrot-opt-stripped-candidate-vm,result,0
mandelbrot-opt-stripped-candidate-vm,timer_read_min_ns,41
mandelbrot-opt-stripped-candidate-vm,timer_zero_deltas,747
mandelbrot-opt-stripped-candidate-vm,interrupt_polls,130268762
mandelbrot-opt-stripped-candidate-vm,invalid_events,0
mandelbrot-opt-stripped-candidate-vm,counter_overflow,0
mandelbrot-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
mandelbrot-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
mandelbrot-opt-stripped-candidate-vm,census_tracking_unavailable,0
mandelbrot-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
towers-opt-retained-baseline-vm,schema_version,5
towers-opt-retained-baseline-vm,vm_mode,rxvm
towers-opt-retained-baseline-vm,result,0
towers-opt-retained-baseline-vm,timer_read_min_ns,41
towers-opt-retained-baseline-vm,timer_zero_deltas,764
towers-opt-retained-baseline-vm,interrupt_polls,10735813
towers-opt-retained-baseline-vm,invalid_events,0
towers-opt-retained-baseline-vm,counter_overflow,0
towers-opt-retained-baseline-vm,procedure_tracking_unavailable,0
towers-opt-retained-baseline-vm,allocation_tracking_unavailable,0
towers-opt-retained-baseline-vm,census_tracking_unavailable,0
towers-opt-retained-baseline-vm,metadata_tracking_unavailable,0
towers-opt-retained-candidate-vm,schema_version,5
towers-opt-retained-candidate-vm,vm_mode,rxvm
towers-opt-retained-candidate-vm,result,0
towers-opt-retained-candidate-vm,timer_read_min_ns,41
towers-opt-retained-candidate-vm,timer_zero_deltas,811
towers-opt-retained-candidate-vm,interrupt_polls,10735813
towers-opt-retained-candidate-vm,invalid_events,0
towers-opt-retained-candidate-vm,counter_overflow,0
towers-opt-retained-candidate-vm,procedure_tracking_unavailable,0
towers-opt-retained-candidate-vm,allocation_tracking_unavailable,0
towers-opt-retained-candidate-vm,census_tracking_unavailable,0
towers-opt-retained-candidate-vm,metadata_tracking_unavailable,0
towers-opt-stripped-baseline-vm,schema_version,5
towers-opt-stripped-baseline-vm,vm_mode,rxvm
towers-opt-stripped-baseline-vm,result,0
towers-opt-stripped-baseline-vm,timer_read_min_ns,41
towers-opt-stripped-baseline-vm,timer_zero_deltas,741
towers-opt-stripped-baseline-vm,interrupt_polls,10735813
towers-opt-stripped-baseline-vm,invalid_events,0
towers-opt-stripped-baseline-vm,counter_overflow,0
towers-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
towers-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
towers-opt-stripped-baseline-vm,census_tracking_unavailable,0
towers-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
towers-opt-stripped-candidate-vm,schema_version,5
towers-opt-stripped-candidate-vm,vm_mode,rxvm
towers-opt-stripped-candidate-vm,result,0
towers-opt-stripped-candidate-vm,timer_read_min_ns,41
towers-opt-stripped-candidate-vm,timer_zero_deltas,739
towers-opt-stripped-candidate-vm,interrupt_polls,10735813
towers-opt-stripped-candidate-vm,invalid_events,0
towers-opt-stripped-candidate-vm,counter_overflow,0
towers-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
towers-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
towers-opt-stripped-candidate-vm,census_tracking_unavailable,0
towers-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
bounce-opt-retained-baseline-vm,schema_version,5
bounce-opt-retained-baseline-vm,vm_mode,rxvm
bounce-opt-retained-baseline-vm,result,0
bounce-opt-retained-baseline-vm,timer_read_min_ns,41
bounce-opt-retained-baseline-vm,timer_zero_deltas,735
bounce-opt-retained-baseline-vm,interrupt_polls,28605333
bounce-opt-retained-baseline-vm,invalid_events,0
bounce-opt-retained-baseline-vm,counter_overflow,0
bounce-opt-retained-baseline-vm,procedure_tracking_unavailable,0
bounce-opt-retained-baseline-vm,allocation_tracking_unavailable,0
bounce-opt-retained-baseline-vm,census_tracking_unavailable,0
bounce-opt-retained-baseline-vm,metadata_tracking_unavailable,0
bounce-opt-retained-candidate-vm,schema_version,5
bounce-opt-retained-candidate-vm,vm_mode,rxvm
bounce-opt-retained-candidate-vm,result,0
bounce-opt-retained-candidate-vm,timer_read_min_ns,41
bounce-opt-retained-candidate-vm,timer_zero_deltas,615
bounce-opt-retained-candidate-vm,interrupt_polls,28605333
bounce-opt-retained-candidate-vm,invalid_events,0
bounce-opt-retained-candidate-vm,counter_overflow,0
bounce-opt-retained-candidate-vm,procedure_tracking_unavailable,0
bounce-opt-retained-candidate-vm,allocation_tracking_unavailable,0
bounce-opt-retained-candidate-vm,census_tracking_unavailable,0
bounce-opt-retained-candidate-vm,metadata_tracking_unavailable,0
bounce-opt-stripped-baseline-vm,schema_version,5
bounce-opt-stripped-baseline-vm,vm_mode,rxvm
bounce-opt-stripped-baseline-vm,result,0
bounce-opt-stripped-baseline-vm,timer_read_min_ns,41
bounce-opt-stripped-baseline-vm,timer_zero_deltas,633
bounce-opt-stripped-baseline-vm,interrupt_polls,28605333
bounce-opt-stripped-baseline-vm,invalid_events,0
bounce-opt-stripped-baseline-vm,counter_overflow,0
bounce-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
bounce-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
bounce-opt-stripped-baseline-vm,census_tracking_unavailable,0
bounce-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
bounce-opt-stripped-candidate-vm,schema_version,5
bounce-opt-stripped-candidate-vm,vm_mode,rxvm
bounce-opt-stripped-candidate-vm,result,0
bounce-opt-stripped-candidate-vm,timer_read_min_ns,41
bounce-opt-stripped-candidate-vm,timer_zero_deltas,883
bounce-opt-stripped-candidate-vm,interrupt_polls,28605333
bounce-opt-stripped-candidate-vm,invalid_events,0
bounce-opt-stripped-candidate-vm,counter_overflow,0
bounce-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
bounce-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
bounce-opt-stripped-candidate-vm,census_tracking_unavailable,0
bounce-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
storage-opt-retained-baseline-vm,schema_version,5
storage-opt-retained-baseline-vm,vm_mode,rxvm
storage-opt-retained-baseline-vm,result,0
storage-opt-retained-baseline-vm,timer_read_min_ns,41
storage-opt-retained-baseline-vm,timer_zero_deltas,743
storage-opt-retained-baseline-vm,interrupt_polls,8764283
storage-opt-retained-baseline-vm,invalid_events,0
storage-opt-retained-baseline-vm,counter_overflow,0
storage-opt-retained-baseline-vm,procedure_tracking_unavailable,0
storage-opt-retained-baseline-vm,allocation_tracking_unavailable,0
storage-opt-retained-baseline-vm,census_tracking_unavailable,0
storage-opt-retained-baseline-vm,metadata_tracking_unavailable,0
storage-opt-retained-candidate-vm,schema_version,5
storage-opt-retained-candidate-vm,vm_mode,rxvm
storage-opt-retained-candidate-vm,result,0
storage-opt-retained-candidate-vm,timer_read_min_ns,41
storage-opt-retained-candidate-vm,timer_zero_deltas,731
storage-opt-retained-candidate-vm,interrupt_polls,8764283
storage-opt-retained-candidate-vm,invalid_events,0
storage-opt-retained-candidate-vm,counter_overflow,0
storage-opt-retained-candidate-vm,procedure_tracking_unavailable,0
storage-opt-retained-candidate-vm,allocation_tracking_unavailable,0
storage-opt-retained-candidate-vm,census_tracking_unavailable,0
storage-opt-retained-candidate-vm,metadata_tracking_unavailable,0
storage-opt-stripped-baseline-vm,schema_version,5
storage-opt-stripped-baseline-vm,vm_mode,rxvm
storage-opt-stripped-baseline-vm,result,0
storage-opt-stripped-baseline-vm,timer_read_min_ns,41
storage-opt-stripped-baseline-vm,timer_zero_deltas,816
storage-opt-stripped-baseline-vm,interrupt_polls,8764283
storage-opt-stripped-baseline-vm,invalid_events,0
storage-opt-stripped-baseline-vm,counter_overflow,0
storage-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
storage-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
storage-opt-stripped-baseline-vm,census_tracking_unavailable,0
storage-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
storage-opt-stripped-candidate-vm,schema_version,5
storage-opt-stripped-candidate-vm,vm_mode,rxvm
storage-opt-stripped-candidate-vm,result,0
storage-opt-stripped-candidate-vm,timer_read_min_ns,41
storage-opt-stripped-candidate-vm,timer_zero_deltas,737
storage-opt-stripped-candidate-vm,interrupt_polls,8764283
storage-opt-stripped-candidate-vm,invalid_events,0
storage-opt-stripped-candidate-vm,counter_overflow,0
storage-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
storage-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
storage-opt-stripped-candidate-vm,census_tracking_unavailable,0
storage-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
list-opt-retained-baseline-vm,schema_version,5
list-opt-retained-baseline-vm,vm_mode,rxvm
list-opt-retained-baseline-vm,result,0
list-opt-retained-baseline-vm,timer_read_min_ns,41
list-opt-retained-baseline-vm,timer_zero_deltas,843
list-opt-retained-baseline-vm,interrupt_polls,85994333
list-opt-retained-baseline-vm,invalid_events,0
list-opt-retained-baseline-vm,counter_overflow,0
list-opt-retained-baseline-vm,procedure_tracking_unavailable,0
list-opt-retained-baseline-vm,allocation_tracking_unavailable,0
list-opt-retained-baseline-vm,census_tracking_unavailable,0
list-opt-retained-baseline-vm,metadata_tracking_unavailable,0
list-opt-retained-candidate-vm,schema_version,5
list-opt-retained-candidate-vm,vm_mode,rxvm
list-opt-retained-candidate-vm,result,0
list-opt-retained-candidate-vm,timer_read_min_ns,41
list-opt-retained-candidate-vm,timer_zero_deltas,614
list-opt-retained-candidate-vm,interrupt_polls,85994333
list-opt-retained-candidate-vm,invalid_events,0
list-opt-retained-candidate-vm,counter_overflow,0
list-opt-retained-candidate-vm,procedure_tracking_unavailable,0
list-opt-retained-candidate-vm,allocation_tracking_unavailable,0
list-opt-retained-candidate-vm,census_tracking_unavailable,0
list-opt-retained-candidate-vm,metadata_tracking_unavailable,0
list-opt-stripped-baseline-vm,schema_version,5
list-opt-stripped-baseline-vm,vm_mode,rxvm
list-opt-stripped-baseline-vm,result,0
list-opt-stripped-baseline-vm,timer_read_min_ns,41
list-opt-stripped-baseline-vm,timer_zero_deltas,738
list-opt-stripped-baseline-vm,interrupt_polls,85994333
list-opt-stripped-baseline-vm,invalid_events,0
list-opt-stripped-baseline-vm,counter_overflow,0
list-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
list-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
list-opt-stripped-baseline-vm,census_tracking_unavailable,0
list-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
list-opt-stripped-candidate-vm,schema_version,5
list-opt-stripped-candidate-vm,vm_mode,rxvm
list-opt-stripped-candidate-vm,result,0
list-opt-stripped-candidate-vm,timer_read_min_ns,41
list-opt-stripped-candidate-vm,timer_zero_deltas,922
list-opt-stripped-candidate-vm,interrupt_polls,85994333
list-opt-stripped-candidate-vm,invalid_events,0
list-opt-stripped-candidate-vm,counter_overflow,0
list-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
list-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
list-opt-stripped-candidate-vm,census_tracking_unavailable,0
list-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
richards-opt-retained-baseline-vm,schema_version,5
richards-opt-retained-baseline-vm,vm_mode,rxvm
richards-opt-retained-baseline-vm,result,0
richards-opt-retained-baseline-vm,timer_read_min_ns,41
richards-opt-retained-baseline-vm,timer_zero_deltas,946
richards-opt-retained-baseline-vm,interrupt_polls,15591668
richards-opt-retained-baseline-vm,invalid_events,0
richards-opt-retained-baseline-vm,counter_overflow,0
richards-opt-retained-baseline-vm,procedure_tracking_unavailable,0
richards-opt-retained-baseline-vm,allocation_tracking_unavailable,0
richards-opt-retained-baseline-vm,census_tracking_unavailable,0
richards-opt-retained-baseline-vm,metadata_tracking_unavailable,0
richards-opt-retained-candidate-vm,schema_version,5
richards-opt-retained-candidate-vm,vm_mode,rxvm
richards-opt-retained-candidate-vm,result,0
richards-opt-retained-candidate-vm,timer_read_min_ns,41
richards-opt-retained-candidate-vm,timer_zero_deltas,741
richards-opt-retained-candidate-vm,interrupt_polls,15591668
richards-opt-retained-candidate-vm,invalid_events,0
richards-opt-retained-candidate-vm,counter_overflow,0
richards-opt-retained-candidate-vm,procedure_tracking_unavailable,0
richards-opt-retained-candidate-vm,allocation_tracking_unavailable,0
richards-opt-retained-candidate-vm,census_tracking_unavailable,0
richards-opt-retained-candidate-vm,metadata_tracking_unavailable,0
richards-opt-stripped-baseline-vm,schema_version,5
richards-opt-stripped-baseline-vm,vm_mode,rxvm
richards-opt-stripped-baseline-vm,result,0
richards-opt-stripped-baseline-vm,timer_read_min_ns,41
richards-opt-stripped-baseline-vm,timer_zero_deltas,746
richards-opt-stripped-baseline-vm,interrupt_polls,15591668
richards-opt-stripped-baseline-vm,invalid_events,0
richards-opt-stripped-baseline-vm,counter_overflow,0
richards-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
richards-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
richards-opt-stripped-baseline-vm,census_tracking_unavailable,0
richards-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
richards-opt-stripped-candidate-vm,schema_version,5
richards-opt-stripped-candidate-vm,vm_mode,rxvm
richards-opt-stripped-candidate-vm,result,0
richards-opt-stripped-candidate-vm,timer_read_min_ns,41
richards-opt-stripped-candidate-vm,timer_zero_deltas,738
richards-opt-stripped-candidate-vm,interrupt_polls,15591668
richards-opt-stripped-candidate-vm,invalid_events,0
richards-opt-stripped-candidate-vm,counter_overflow,0
richards-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
richards-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
richards-opt-stripped-candidate-vm,census_tracking_unavailable,0
richards-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
json-opt-retained-baseline-vm,schema_version,5
json-opt-retained-baseline-vm,vm_mode,rxvm
json-opt-retained-baseline-vm,result,0
json-opt-retained-baseline-vm,timer_read_min_ns,41
json-opt-retained-baseline-vm,timer_zero_deltas,746
json-opt-retained-baseline-vm,interrupt_polls,145210032
json-opt-retained-baseline-vm,invalid_events,0
json-opt-retained-baseline-vm,counter_overflow,0
json-opt-retained-baseline-vm,procedure_tracking_unavailable,0
json-opt-retained-baseline-vm,allocation_tracking_unavailable,0
json-opt-retained-baseline-vm,census_tracking_unavailable,0
json-opt-retained-baseline-vm,metadata_tracking_unavailable,0
json-opt-retained-candidate-vm,schema_version,5
json-opt-retained-candidate-vm,vm_mode,rxvm
json-opt-retained-candidate-vm,result,0
json-opt-retained-candidate-vm,timer_read_min_ns,41
json-opt-retained-candidate-vm,timer_zero_deltas,719
json-opt-retained-candidate-vm,interrupt_polls,145210032
json-opt-retained-candidate-vm,invalid_events,0
json-opt-retained-candidate-vm,counter_overflow,0
json-opt-retained-candidate-vm,procedure_tracking_unavailable,0
json-opt-retained-candidate-vm,allocation_tracking_unavailable,0
json-opt-retained-candidate-vm,census_tracking_unavailable,0
json-opt-retained-candidate-vm,metadata_tracking_unavailable,0
json-opt-stripped-baseline-vm,schema_version,5
json-opt-stripped-baseline-vm,vm_mode,rxvm
json-opt-stripped-baseline-vm,result,0
json-opt-stripped-baseline-vm,timer_read_min_ns,41
json-opt-stripped-baseline-vm,timer_zero_deltas,811
json-opt-stripped-baseline-vm,interrupt_polls,145210032
json-opt-stripped-baseline-vm,invalid_events,0
json-opt-stripped-baseline-vm,counter_overflow,0
json-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
json-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
json-opt-stripped-baseline-vm,census_tracking_unavailable,0
json-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
json-opt-stripped-candidate-vm,schema_version,5
json-opt-stripped-candidate-vm,vm_mode,rxvm
json-opt-stripped-candidate-vm,result,0
json-opt-stripped-candidate-vm,timer_read_min_ns,41
json-opt-stripped-candidate-vm,timer_zero_deltas,815
json-opt-stripped-candidate-vm,interrupt_polls,145210032
json-opt-stripped-candidate-vm,invalid_events,0
json-opt-stripped-candidate-vm,counter_overflow,0
json-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
json-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
json-opt-stripped-candidate-vm,census_tracking_unavailable,0
json-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
base64-opt-retained-baseline-vm,schema_version,5
base64-opt-retained-baseline-vm,vm_mode,rxvm
base64-opt-retained-baseline-vm,result,0
base64-opt-retained-baseline-vm,timer_read_min_ns,41
base64-opt-retained-baseline-vm,timer_zero_deltas,813
base64-opt-retained-baseline-vm,interrupt_polls,61797890
base64-opt-retained-baseline-vm,invalid_events,0
base64-opt-retained-baseline-vm,counter_overflow,0
base64-opt-retained-baseline-vm,procedure_tracking_unavailable,0
base64-opt-retained-baseline-vm,allocation_tracking_unavailable,0
base64-opt-retained-baseline-vm,census_tracking_unavailable,0
base64-opt-retained-baseline-vm,metadata_tracking_unavailable,0
base64-opt-retained-candidate-vm,schema_version,5
base64-opt-retained-candidate-vm,vm_mode,rxvm
base64-opt-retained-candidate-vm,result,0
base64-opt-retained-candidate-vm,timer_read_min_ns,41
base64-opt-retained-candidate-vm,timer_zero_deltas,708
base64-opt-retained-candidate-vm,interrupt_polls,61797890
base64-opt-retained-candidate-vm,invalid_events,0
base64-opt-retained-candidate-vm,counter_overflow,0
base64-opt-retained-candidate-vm,procedure_tracking_unavailable,0
base64-opt-retained-candidate-vm,allocation_tracking_unavailable,0
base64-opt-retained-candidate-vm,census_tracking_unavailable,0
base64-opt-retained-candidate-vm,metadata_tracking_unavailable,0
base64-opt-stripped-baseline-vm,schema_version,5
base64-opt-stripped-baseline-vm,vm_mode,rxvm
base64-opt-stripped-baseline-vm,result,0
base64-opt-stripped-baseline-vm,timer_read_min_ns,41
base64-opt-stripped-baseline-vm,timer_zero_deltas,675
base64-opt-stripped-baseline-vm,interrupt_polls,61797890
base64-opt-stripped-baseline-vm,invalid_events,0
base64-opt-stripped-baseline-vm,counter_overflow,0
base64-opt-stripped-baseline-vm,procedure_tracking_unavailable,0
base64-opt-stripped-baseline-vm,allocation_tracking_unavailable,0
base64-opt-stripped-baseline-vm,census_tracking_unavailable,0
base64-opt-stripped-baseline-vm,metadata_tracking_unavailable,0
base64-opt-stripped-candidate-vm,schema_version,5
base64-opt-stripped-candidate-vm,vm_mode,rxvm
base64-opt-stripped-candidate-vm,result,0
base64-opt-stripped-candidate-vm,timer_read_min_ns,41
base64-opt-stripped-candidate-vm,timer_zero_deltas,694
base64-opt-stripped-candidate-vm,interrupt_polls,61797890
base64-opt-stripped-candidate-vm,invalid_events,0
base64-opt-stripped-candidate-vm,counter_overflow,0
base64-opt-stripped-candidate-vm,procedure_tracking_unavailable,0
base64-opt-stripped-candidate-vm,allocation_tracking_unavailable,0
base64-opt-stripped-candidate-vm,census_tracking_unavailable,0
base64-opt-stripped-candidate-vm,metadata_tracking_unavailable,0
rexxcps-opaque-heavy-retained-baseline-vm,schema_version,5
rexxcps-opaque-heavy-retained-baseline-vm,vm_mode,rxvm
rexxcps-opaque-heavy-retained-baseline-vm,result,0
rexxcps-opaque-heavy-retained-baseline-vm,timer_read_min_ns,41
rexxcps-opaque-heavy-retained-baseline-vm,timer_zero_deltas,795
rexxcps-opaque-heavy-retained-baseline-vm,interrupt_polls,19362656
rexxcps-opaque-heavy-retained-baseline-vm,invalid_events,0
rexxcps-opaque-heavy-retained-baseline-vm,counter_overflow,0
rexxcps-opaque-heavy-retained-baseline-vm,procedure_tracking_unavailable,0
rexxcps-opaque-heavy-retained-baseline-vm,allocation_tracking_unavailable,0
rexxcps-opaque-heavy-retained-baseline-vm,census_tracking_unavailable,0
rexxcps-opaque-heavy-retained-baseline-vm,metadata_tracking_unavailable,0
rexxcps-opaque-heavy-retained-candidate-vm,schema_version,5
rexxcps-opaque-heavy-retained-candidate-vm,vm_mode,rxvm
rexxcps-opaque-heavy-retained-candidate-vm,result,0
rexxcps-opaque-heavy-retained-candidate-vm,timer_read_min_ns,41
