rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9590007,97,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R7;r2=R6","benchmark_base64_roundtrip_opt",361
2,4110000,36,1,2,candidate,"NULL_REG(r1) | NULL_REG(r2)","r1=R9;r2=R10","benchmark_base64_roundtrip_opt",801
3,1368500,11,1,3,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R6;r2=R8;r3=R41","benchmark_base64_roundtrip_opt",784
4,1366004,12,1,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R37;r2=R39;c1=label@417","benchmark_base64_roundtrip_opt",412
5,1198000,9,1,4,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R35;r2=R33;c1=int:1;c2=label@215","benchmark_base64_roundtrip_opt",200
6,685003,9,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R39;r2=R37;c1=int:1368;c2=label@470","benchmark_base64_roundtrip_opt",421
7,685001,7,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R32;r2=R33;c1=int:0;c2=label@517","benchmark_base64_roundtrip_opt",502
8,685001,7,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R5;c1=int:1;c2=label@59","benchmark_base64_roundtrip_opt",40
9,685001,7,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R3;c1=string@288;r2=R14;c2=int:1","benchmark_base64_roundtrip_opt",113
10,685001,7,1,3,candidate,"SCOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R38;r2=R39;c1=label@759","benchmark_base64_roundtrip_opt",754
11,685000,6,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2)","c1=label@928;r1=R21;r2=R22;r3=R18;c2=int:0","benchmark_base64_roundtrip_opt",885
12,685000,6,1,5,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | BLE_ID_REG_INT(c2,r1,c3)","r1=R15;c1=int:1;r2=R10;c2=label@944;c3=int:0","benchmark_base64_roundtrip_opt",928
13,685000,6,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1)","r1=R18;r2=R17;c1=int:1;r3=R9;r4=R20","benchmark_base64_roundtrip_opt",856
14,685000,6,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2)","r1=R9;r2=R20;r3=R18;c1=label@871;c2=int:0","benchmark_base64_roundtrip_opt",860
15,685000,6,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BGE_ID_REG_REG(c2,r2,r1)","r1=R10;c1=int:1;c2=label@881;r2=R9","benchmark_base64_roundtrip_opt",871
16,685000,6,1,3,candidate,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1)","r1=R23;c1=int:0;c2=label@921","benchmark_base64_roundtrip_opt",910
17,685000,6,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2)","r1=R13;c1=int:0;r2=R16;c2=string@288","benchmark_base64_roundtrip_opt",824
18,685000,6,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2)","r1=R16;c1=string@288;r2=R21;r3=R17;c2=int:1","benchmark_base64_roundtrip_opt",827
19,685000,6,1,4,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4)","r1=R19;r2=R18;r3=R16;r4=R10","benchmark_base64_roundtrip_opt",921
20,685000,6,1,4,over_3_symbols,"STRLEN_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1)","r1=R14;r2=R11;r3=R21;c1=int:1","benchmark_base64_roundtrip_opt",840
21,685000,6,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)","r1=R20;r2=R19;r3=R18;r4=R17;c1=int:1","benchmark_base64_roundtrip_opt",853
22,685000,6,1,5,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_INT_REG(r4,c1,r3)","r1=R16;r2=R19;r3=R10;r4=R15;c1=int:1","benchmark_base64_roundtrip_opt",924
23,684001,5,1,3,candidate,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R14;r2=R38;r3=R3","benchmark_base64_roundtrip_opt",401
24,684000,4,1,4,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R39;r2=R24;c1=string@58824;c2=label@2155","benchmark_base64_roundtrip_opt",2069
25,683001,5,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ISUB_REG_REG_INT(r2,r3,c1)","r1=R37;r2=R38;r3=R36;c1=int:1","benchmark_base64_roundtrip_opt",660
26,683000,4,1,5,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1)","r1=R36;r2=R15;r3=R29;r4=R21;r5=R20","benchmark_base64_roundtrip_opt",267
27,683000,4,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r1,r2,c2)","c1=label@1402;r1=R34;r2=R36;c2=string@288","benchmark_base64_roundtrip_opt",1395
28,683000,4,1,3,candidate,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3)","r1=R15;r2=R21;r3=R38","benchmark_base64_roundtrip_opt",1454
29,683000,4,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | BGE_ID_REG_INT(c2,r1,c3)","r1=R15;r2=R34;c1=int:1;c2=label@1447;c3=int:0","benchmark_base64_roundtrip_opt",1431
30,683000,4,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3)","r1=R38;c1=int:1;r2=R35;r3=R36","benchmark_base64_roundtrip_opt",1413
