rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
30,342000,2,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | RNE_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1)","c1=label@2276;r1=R39;r2=R24;c2=string@58824;c3=label@2303","benchmark_base64_roundtrip_opt",2269
31,342000,2,1,3,candidate,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r3)","r1=R35;r2=R16;r3=R38","benchmark_base64_roundtrip_opt",1378
32,342000,2,1,5,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ILT_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c2,r1)","r1=R39;r2=R3;c1=int:1;r3=R4;c2=label@2276","benchmark_base64_roundtrip_opt",2261
33,342000,2,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | RNE_REG_REG_STRING(r1,r3,c2)","r1=R39;r2=R4;c1=label@2276;r3=R24;c2=string@58824","benchmark_base64_roundtrip_opt",2265
34,342000,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r2) | SCOPY_REG_REG(r3,r1)","r1=R16;r2=R38;r3=R35","benchmark_base64_roundtrip_opt",1380
35,341500,2,1,5,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_INT(r2,r2,c2) | BR_ID(c3)","r1=R19;c1=int:3;r2=R20;c2=int:4;c3=label@179","benchmark_base64_roundtrip_opt",351
36,341500,2,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_INT(r2,r3,c1) | ILT_REG_REG_REG(r2,r1,r2)","r1=R4;c1=int:1;r2=R39;r3=R3","benchmark_base64_roundtrip_opt",2257
37,341500,2,1,6,over_3_symbols,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r3,r1) | BSETU8_REG_REG_REG(r4,r5,r3)","r1=R38;r2=R20;c1=int:16;r3=R39;r4=R6;r5=R4","benchmark_base64_roundtrip_opt",2245
38,341000,2,1,6,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | BR_ID(c1)","r1=R37;r2=R15;r3=R31;r4=R21;r5=R35;c1=label@319","benchmark_base64_roundtrip_opt",298
39,341000,2,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r6)","c1=label@308;r1=R36;r2=R35;r3=R20;c2=int:2;r4=R37;r5=R15;r6=R31","benchmark_base64_roundtrip_opt",291
40,341000,2,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4)","c1=label@2155;r1=R39;r2=R38;r3=R24;r4=R35","benchmark_base64_roundtrip_opt",2073
41,341000,2,1,7,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3)","r1=R36;r2=R33;c1=int:1;c2=label@308;r3=R35;r4=R20;c3=int:2","benchmark_base64_roundtrip_opt",287
42,341000,2,1,7,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | IMOD_REG_REG_INT(r3,r4,c3)","r1=R39;r2=R24;c1=string@58824;c2=label@2303;r3=R38;r4=R20;c3=int:16","benchmark_base64_roundtrip_opt",2272
43,341000,2,1,5,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | SCOPY_REG_REG(r3,r2)","r1=R39;r2=R24;c1=string@58824;c2=label@2155;r3=R38","benchmark_base64_roundtrip_opt",2069
44,341000,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r4,r1)","r1=R38;r2=R24;r3=R35;r4=R33","benchmark_base64_roundtrip_opt",2076
45,171500,2,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R17;r2=R1;r3=R11;c1=string@50384;r4=R13;c2=int:0","benchmark_base64_roundtrip_opt",818
46,171500,2,1,5,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r5)","r1=R20;r2=R19;r3=R41;r4=R17;r5=R1","benchmark_base64_roundtrip_opt",813
47,171500,2,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1)","r1=R19;r2=R41;r3=R17;r4=R1;r5=R11;c1=string@50384","benchmark_base64_roundtrip_opt",815
48,171001,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R14;r2=R38;r3=R3;r4=R39;c1=int:0","benchmark_base64_roundtrip_opt",401
49,171000,1,1,6,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | IADD_REG_REG_INT(r1,r5,c1)","r1=R36;r2=R15;r3=R29;r4=R21;r5=R20;c1=int:1","benchmark_base64_roundtrip_opt",267
50,171000,1,1,7,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | IGT_REG_REG_INT(r5,r6,c1)","r1=R35;r2=R15;r3=R30;r4=R21;r5=R36;r6=R33;c1=int:1","benchmark_base64_roundtrip_opt",279
51,171000,1,1,6,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c1)","r1=R7;r2=R16;r3=R19;r4=R6;c1=int:0;r5=R28","benchmark_base64_roundtrip_opt",190
52,171000,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | BGETU8_REG_REG_REG(r5,r6,r4)","c1=label@361;r1=R34;r2=R33;r3=R18;r4=R19;r5=R7;r6=R16","benchmark_base64_roundtrip_opt",183
53,171000,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3)","c1=label@2347;r1=R17;r2=R14;r3=R13","benchmark_base64_roundtrip_opt",1205
54,171000,1,1,5,over_3_symbols,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r3,r4,c1)","r1=R6;r2=R4;r3=R39;c1=int:1;r4=R3","benchmark_base64_roundtrip_opt",2253
55,171000,1,1,7,over_3_symbols,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r3,r2,c1) | BGETU8_REG_REG_REG(r4,r5,r6)","r1=R21;r2=R20;r3=R36;c1=int:1;r4=R35;r5=R15;r6=R30","benchmark_base64_roundtrip_opt",271
56,171000,1,1,6,over_3_symbols,"BSETU8_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_INT(r2,r4,c1) | BRF_ID_REG(c2,r2)","r1=R21;r2=R36;r3=R35;r4=R33;c1=int:1;c2=label@308","benchmark_base64_roundtrip_opt",283
57,171000,1,1,3,candidate,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | NULL_REG(r3)","r1=R36;r2=R20;r3=R39","benchmark_base64_roundtrip_opt",1706
58,171000,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R15;r2=R21;r3=R38;r4=R35","benchmark_base64_roundtrip_opt",1454
59,171000,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R15;r2=R24;r3=R14;r4=R39","benchmark_base64_roundtrip_opt",1882
60,171000,1,1,6,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r2,r4,c1) | IMULT_REG_REG_INT(r2,r2,c2)","r1=R30;r2=R36;r3=R35;r4=R6;c1=int:16;c2=int:4","benchmark_base64_roundtrip_opt",243
61,171000,1,1,8,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r4,r5,c1) | BGETU8_REG_REG_REG(r2,r6,r7)","r1=R31;r2=R36;r3=R35;r4=R32;r5=R28;c1=int:64;r6=R15;r7=R29","benchmark_base64_roundtrip_opt",259
62,171000,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | NULL_REG(r2) | NULL_REG(r3)","r1=R20;r2=R39;r3=R38","benchmark_base64_roundtrip_opt",1708
63,171000,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R21;r2=R38;r3=R35;r4=R34","benchmark_base64_roundtrip_opt",1456
64,171000,1,1,5,over_3_symbols,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1) | IMOD_REG_REG_INT(r4,r2,c1)","r1=R35;r2=R6;c1=int:16;r3=R30;r4=R36","benchmark_base64_roundtrip_opt",239
65,171000,1,1,6,over_3_symbols,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1) | IMOD_REG_REG_INT(r5,r2,c1)","r1=R35;r2=R28;c1=int:64;r3=R31;r4=R36;r5=R32","benchmark_base64_roundtrip_opt",255
66,171000,1,1,5,over_3_symbols,"IDIV_REG_REG_INT(r1,r2,c1) | IMOD_REG_REG_INT(r3,r2,c1) | IMULT_REG_REG_INT(r3,r3,c2)","r1=R29;r2=R7;c1=int:4;r3=R36;c2=int:16","benchmark_base64_roundtrip_opt",227
67,171000,1,1,5,over_3_symbols,"ILTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | NULL_REG(r4)","r1=R17;r2=R2;r3=R1;c1=label@2347;r4=R14","benchmark_base64_roundtrip_opt",1201
68,171000,1,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2)","r1=R34;r2=R19;r3=R18;c1=label@361;r4=R33","benchmark_base64_roundtrip_opt",179
69,171000,1,1,8,over_3_symbols,"IMOD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r7,r3)","r1=R32;r2=R28;c1=int:64;r3=R36;r4=R15;r5=R29;r6=R21;r7=R20","benchmark_base64_roundtrip_opt",263
70,171000,1,1,6,over_3_symbols,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IDIV_REG_REG_INT(r3,r4,c2)","r1=R36;r2=R7;c1=int:4;c2=int:16;r3=R35;r4=R6","benchmark_base64_roundtrip_opt",231
71,171000,1,1,7,over_3_symbols,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IDIV_REG_REG_INT(r3,r4,c3)","r1=R36;r2=R6;c1=int:16;c2=int:4;r3=R35;r4=R28;c3=int:64","benchmark_base64_roundtrip_opt",247
72,171000,1,1,5,over_3_symbols,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_REG(r4,r1,r2)","r1=R36;c1=int:16;r2=R35;r3=R6;r4=R30","benchmark_base64_roundtrip_opt",235
73,171000,1,1,6,over_3_symbols,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_REG(r4,r1,r2)","r1=R36;c1=int:4;r2=R35;r3=R28;c2=int:64;r4=R31","benchmark_base64_roundtrip_opt",251
74,171000,1,1,6,over_3_symbols,"IMULT_REG_REG_INT(r1,r2,c1) | IDIV_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_REG(r1,r1,r3)","r1=R39;r2=R21;c1=int:4;r3=R38;r4=R20;c2=int:16","benchmark_base64_roundtrip_opt",2241
75,171000,1,1,7,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | BGETU8_REG_REG_REG(r4,r5,r3) | LOAD_REG_INT(r6,c1)","r1=R33;r2=R18;r3=R19;r4=R7;r5=R16;r6=R6;c1=int:0","benchmark_base64_roundtrip_opt",186
76,171000,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R28;c1=int:0;r2=R35;r3=R33;c2=int:1;c3=label@215","benchmark_base64_roundtrip_opt",197
77,171000,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | IGT_REG_REG_INT(r3,r4,c2)","r1=R6;c1=int:0;r2=R28;r3=R35;r4=R33;c2=int:1","benchmark_base64_roundtrip_opt",194
78,171000,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | RNE_REG_REG_STRING(r3,r4,c2)","r1=R19;c1=int:0;r2=R18;r3=R39;r4=R24;c2=string@58824","benchmark_base64_roundtrip_opt",2063
79,171000,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | RNE_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R18;c1=int:0;r2=R39;r3=R24;c2=string@58824;c3=label@2155","benchmark_base64_roundtrip_opt",2066
80,171000,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R23;r2=R14;r3=R19;c1=int:0;r4=R18","benchmark_base64_roundtrip_opt",2060
81,171000,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R24;r2=R14;r3=R39;r4=R38","benchmark_base64_roundtrip_opt",1884
82,170500,1,1,8,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | BLE_ID_REG_INT(c1,r4,c2) | IADD_REG_REG_INT(r5,r6,c2)","r1=R6;r2=R16;r3=R36;c1=label@227;r4=R33;c2=int:2;r5=R35;r6=R19","benchmark_base64_roundtrip_opt",211
83,170500,1,1,7,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | IDIV_REG_REG_INT(r4,r5,c1) | IMOD_REG_REG_INT(r6,r5,c1)","r1=R28;r2=R16;r3=R35;r4=R29;r5=R7;c1=int:4;r6=R36","benchmark_base64_roundtrip_opt",223
84,170500,1,1,7,over_3_symbols,"BLE_ID_REG_INT(c1,r1,c2) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r2)","c1=label@227;r1=R33;c2=int:2;r2=R35;r3=R19;r4=R28;r5=R16","benchmark_base64_roundtrip_opt",215
85,170500,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r2)","c1=label@215;r1=R35;r2=R36;r3=R19;c2=int:1;r4=R6;r5=R16","benchmark_base64_roundtrip_opt",204
86,170500,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | IMOD_REG_REG_INT(r2,r3,c2) | IMULT_REG_REG_INT(r2,r2,c2)","c1=label@2303;r1=R39;r2=R38;r3=R20;c2=int:16","benchmark_base64_roundtrip_opt",2276
87,170500,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | IMOD_REG_REG_INT(r2,r3,c2) | IMULT_REG_REG_INT(r2,r2,c3)","c1=label@2341;r1=R39;r2=R38;r3=R19;c2=int:4;c3=int:64","benchmark_base64_roundtrip_opt",2318
88,170500,1,1,6,over_3_symbols,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r4,r4,c2)","r1=R6;r2=R4;r3=R38;c1=int:1;r4=R2;c2=int:4","benchmark_base64_roundtrip_opt",2333
89,170500,1,1,6,over_3_symbols,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r4,r5,c1)","r1=R6;r2=R4;r3=R38;c1=int:1;r4=R39;r5=R3","benchmark_base64_roundtrip_opt",2295
90,170500,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IMULT_REG_REG_INT(r4,r5,c1)","r1=R36;r2=R18;r3=R35;r4=R39;r5=R21;c1=int:4","benchmark_base64_roundtrip_opt",2236
91,170500,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | RNE_REG_REG_STRING(r4,r5,c1)","r1=R36;r2=R19;r3=R35;r4=R39;r5=R23;c1=string@58824","benchmark_base64_roundtrip_opt",2150
92,170500,1,1,8,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r1) | BLE_ID_REG_INT(c2,r5,c3)","r1=R36;r2=R19;c1=int:1;r3=R6;r4=R16;c2=label@227;r5=R33;c3=int:2","benchmark_base64_roundtrip_opt",207
93,170500,1,1,8,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r1) | IDIV_REG_REG_INT(r5,r6,c2)","r1=R35;r2=R19;c1=int:2;r3=R28;r4=R16;r5=R29;r6=R7;c2=int:4","benchmark_base64_roundtrip_opt",219
94,170500,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | IMULT_REG_REG_INT(r3,r4,c1) | IDIV_REG_REG_INT(r5,r6,c2)","r1=R18;r2=R35;r3=R39;r4=R21;c1=int:4;r5=R38;r6=R20;c2=int:16","benchmark_base64_roundtrip_opt",2238
95,170500,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R19;r2=R35;r3=R39;r4=R23;c1=string@58824;c2=label@2241","benchmark_base64_roundtrip_opt",2152
96,170500,1,1,6,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c1)","r1=R35;r2=R33;c1=int:1;c2=label@215;r3=R36;r4=R19","benchmark_base64_roundtrip_opt",200
97,170500,1,1,6,over_3_symbols,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r3,r4,c2)","r1=R38;r2=R20;c1=int:16;r3=R36;r4=R19;c2=int:4","benchmark_base64_roundtrip_opt",2279
98,170500,1,1,5,over_3_symbols,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IADD_REG_REG_REG(r1,r1,r3)","r1=R38;r2=R19;c1=int:4;c2=int:64;r3=R18","benchmark_base64_roundtrip_opt",2321
99,170500,1,1,5,over_3_symbols,"IMULT_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r3,r4,r1)","r1=R38;c1=int:64;r2=R18;r3=R6;r4=R4","benchmark_base64_roundtrip_opt",2325
100,170500,1,1,5,over_3_symbols,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_REG(r1,r1,r2)","r1=R38;c1=int:16;r2=R36;r3=R19;c2=int:4","benchmark_base64_roundtrip_opt",2283
101,1024,1,1,5,over_3_symbols,"BGETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_REG(r4,r4,r1) | BCTP_ID_REG(c1,r3)","r1=R36;r2=R41;r3=R39;r4=R40;c1=label@666","benchmark_base64_roundtrip_opt",673
102,1024,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | BGETU8_REG_REG_REG(r2,r3,r4) | IADD_REG_REG_REG(r5,r5,r2)","c1=label@684;r1=R37;r2=R36;r3=R41;r4=R39;r5=R40","benchmark_base64_roundtrip_opt",670
