phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,4,20,rxbvml,channel-throughput,accepted,2966.018236377750,86311
recorded,5,21,rxbvml,channel-latency,accepted,137560.451370231051,7444
recorded,5,21,rxbvml,channel-throughput,accepted,2563.794415735288,99852
recorded,5,22,rxbvml,channel-latency,candidate,143880.848672193330,7117
recorded,5,22,rxbvml,channel-throughput,candidate,3000.046875732433,85332
recorded,5,23,rxtvml,channel-latency,accepted,146118.721461187204,7008
recorded,5,23,rxtvml,channel-throughput,accepted,2663.670037874058,96108
recorded,5,24,rxtvml,channel-latency,candidate,133420.195439739415,7675
recorded,5,24,rxtvml,channel-throughput,candidate,2676.648334413751,95642
recorded,6,25,rxtvml,channel-latency,candidate,140524.221215863858,7287
recorded,6,25,rxtvml,channel-throughput,candidate,2691.026058803124,95131
recorded,6,26,rxtvml,channel-latency,accepted,140082.079343365243,7310
recorded,6,26,rxtvml,channel-throughput,accepted,2687.043412545134,95272
recorded,6,27,rxbvml,channel-latency,candidate,137283.818206193857,7459
recorded,6,27,rxbvml,channel-throughput,candidate,3046.784808921367,84023
recorded,6,28,rxbvml,channel-latency,accepted,138359.681124172406,7401
recorded,6,28,rxbvml,channel-throughput,accepted,3109.324329248297,82333
recorded,7,29,rxbvml,channel-latency,accepted,138359.681124172406,7401
recorded,7,29,rxbvml,channel-throughput,accepted,3085.117921401800,82979
recorded,7,30,rxbvml,channel-latency,candidate,136733.876351982908,7489
recorded,7,30,rxbvml,channel-throughput,candidate,3063.556837356246,83563
recorded,7,31,rxtvml,channel-latency,accepted,139814.309120699065,7324
recorded,7,31,rxtvml,channel-throughput,accepted,2319.449855487402,110371
recorded,7,32,rxtvml,channel-latency,candidate,142479.476833171007,7187
recorded,7,32,rxtvml,channel-throughput,candidate,2630.091950480300,97335
recorded,8,33,rxtvml,channel-latency,candidate,139604.635310156795,7335
recorded,8,33,rxtvml,channel-throughput,candidate,2678.328555585780,95582
recorded,8,34,rxtvml,channel-latency,accepted,138005.390835579514,7420
recorded,8,34,rxtvml,channel-throughput,accepted,2666.083460909593,96021
recorded,8,35,rxbvml,channel-latency,candidate,137782.561894510232,7432
recorded,8,35,rxbvml,channel-throughput,candidate,3066.382387466162,83486
recorded,8,36,rxbvml,channel-latency,accepted,138340.988921912998,7402
recorded,8,36,rxbvml,channel-throughput,accepted,2989.257356375525,85640
recorded,9,37,rxbvml,channel-latency,accepted,130015.236160487562,7876
recorded,9,37,rxbvml,channel-throughput,accepted,3056.132559749779,83766
recorded,9,38,rxbvml,channel-latency,candidate,128288.649461287903,7982
recorded,9,38,rxbvml,channel-throughput,candidate,3078.884385485946,83147
recorded,9,39,rxtvml,channel-latency,accepted,137856.758212170156,7428
recorded,9,39,rxtvml,channel-throughput,accepted,2654.885611764462,96426
recorded,9,40,rxtvml,channel-latency,candidate,135396.006875578489,7563
recorded,9,40,rxtvml,channel-throughput,candidate,2654.747954495961,96431
recorded,10,41,rxtvml,channel-latency,candidate,135217.219067740662,7573
recorded,10,41,rxtvml,channel-throughput,candidate,2402.289682353493,106565
recorded,10,42,rxtvml,channel-latency,accepted,141416.931363071402,7241
recorded,10,42,rxtvml,channel-throughput,accepted,2656.070053847670,96383
recorded,10,43,rxbvml,channel-latency,candidate,141066.262570602004,7259
recorded,10,43,rxbvml,channel-throughput,candidate,3077.403921285778,83187
recorded,10,44,rxbvml,channel-latency,accepted,138546.881342172914,7391
recorded,10,44,rxbvml,channel-throughput,accepted,3019.437629741461,84784
recorded,11,45,rxbvml,channel-latency,accepted,137118.371719335846,7468
recorded,11,45,rxbvml,channel-throughput,accepted,3022.289384208538,84704
recorded,11,46,rxbvml,channel-latency,candidate,138866.286954163283,7374
recorded,11,46,rxbvml,channel-throughput,candidate,3050.306222148083,83926
recorded,11,47,rxtvml,channel-latency,accepted,139414.567733151809,7345
recorded,11,47,rxtvml,channel-throughput,accepted,2654.032366754098,96457
recorded,11,48,rxtvml,channel-latency,candidate,139890.710382513673,7320
recorded,11,48,rxtvml,channel-throughput,candidate,2691.648529581848,95109
recorded,12,49,rxtvml,channel-latency,candidate,136369.689705686498,7509
recorded,12,49,rxtvml,channel-throughput,candidate,2640.917718907320,96936
recorded,12,50,rxtvml,channel-latency,accepted,129538.266919671092,7905
recorded,12,50,rxtvml,channel-throughput,accepted,2441.839391829376,104839
recorded,12,51,rxbvml,channel-latency,candidate,141632.088520055317,7230
recorded,12,51,rxbvml,channel-throughput,candidate,2925.814599357692,87497
recorded,12,52,rxbvml,channel-latency,accepted,140524.221215863858,7287
recorded,12,52,rxbvml,channel-throughput,accepted,3021.754269998466,84719
