rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1680001,41,1,2,candidate,"NULL_REG(r1) | NULL_REG(r2)","r1=R17;r2=R18","benchmark_rexxcps_levelb_noopt",4
2,624000,12,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1)","r1=R60;r2=R76;r3=R78","benchmark_rexxcps_levelb_noopt",610
3,618000,14,1,2,candidate,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1)","r1=R83;c1=int:1234","benchmark_rexxcps_levelb_noopt",616
4,546400,14,2,4,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4)","r1=R70;r2=R40;r3=R71;r4=R45","benchmark_rexxcps_levelb_noopt",1177
5,420828,13,5,3,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1)","r1=R12;c1=int:100;r2=R3","benchmark_rexxcps_levelb_noopt",23
6,386062,35,10,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R33;r2=R12;c1=int:1;c2=label@168","benchmark_rexxcps_levelb_noopt",149
7,375000,7,1,4,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | STEMGET_REG_REG_REG(r2,r4,r1)","r1=R82;r2=R79;r3=R60;r4=R0","benchmark_rexxcps_levelb_noopt",656
8,375000,6,1,2,candidate,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1)","r1=R81;r2=R17","benchmark_rexxcps_levelb_noopt",726
9,336000,5,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | ITOS_REG(r3)","r1=R78;r2=R59;c1=string@38320;r3=R60","benchmark_rexxcps_levelb_noopt",606
10,302049,26,3,4,candidate,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R35;r2=R34;c1=string@27168;c2=label@481","benchmark_rexxcps_levelb_noopt",471
11,255621,21,5,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R33;c1=int:1;r2=R31;c2=int:2","benchmark_rexxcps_levelb_noopt",184
12,252801,11,1,6,candidate,"LOAD_REG_INT(r1,c1) | SETTPCALL_REG_FUNC_REG_REG_INT(r2,c2,r1,r3,c3)","r1=R30;c1=int:1;r2=R29;c2=func@21856;r3=R31;c3=int:768","benchmark_rexxcps_levelb_noopt",364
13,249006,10,1,2,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1)","r1=R7;r2=R33","benchmark_rexxcps_levelb_noopt",306
14,249000,4,1,3,candidate,"STEMGET_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r3,r1)","r1=R78;r2=R0;r3=R81","benchmark_rexxcps_levelb_noopt",708
15,213270,14,7,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R94;r2=R33;c1=int:2;c2=label@1421","benchmark_rexxcps_levelb_noopt",1412
16,212486,16,7,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2)","r1=R3;c1=int:100;r2=R11;c2=string@3232","benchmark_rexxcps_levelb_noopt",26
17,211246,16,6,4,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4)","r1=R23;r2=R40;r3=R5;r4=R33","_typedformat",381
18,210819,6,6,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:18;c2=int:1;c3=label@14;r1=R8;c4=int:256","pos",0
19,210006,11,1,3,candidate,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1)","r1=R33;c1=string@17904;r2=R7","benchmark_rexxcps_levelb_noopt",303
20,210003,3,3,5,candidate,"BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r2,r3,c2)","c1=label@70;r1=R66;r2=R45;r3=R2;c2=int:0","_typedformat",59
21,210003,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","r1=R31;c1=int:2;r2=R24;c2=int:256","benchmark_rexxcps_levelb_noopt",187
22,210000,5,1,5,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1)","r1=R41;r2=R46;r3=R50;r4=R55;r5=R61","benchmark_rexxcps_levelb_noopt",1277
23,210000,5,1,5,candidate,"SCOPY_REG_REG(r1,r2) | PARSEWORDS3_REG_REG_REG_REG(r3,r4,r5,r1)","r1=R55;r2=R69;r3=R41;r4=R46;r5=R50","benchmark_rexxcps_levelb_noopt",1274
24,204000,5,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r2,c2)","r1=R76;c1=string@38320;r2=R74;c2=int:2","benchmark_rexxcps_levelb_noopt",976
25,169010,9,5,3,candidate,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1)","r1=R90;c1=int:1;c2=label@1050","benchmark_rexxcps_levelb_noopt",1041
26,168824,8,6,4,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R48;r2=R10;r3=R25;c1=label@336","_typedformat",296
27,168000,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | STRUPPER_REG_REG(r1,r2)","c1=int:18;c2=int:1;r1=R0;r2=R3","upper",0
28,168000,1,1,2,candidate,"STRUPPER_REG_REG(r1,r2) | RET_REG(r1)","r1=R0;r2=R3","upper",4
29,165000,3,1,3,candidate,"DTOS_REG(r1) | STEMSET_REG_REG_REG(r2,r3,r1)","r1=R80;r2=R0;r3=R79","benchmark_rexxcps_levelb_noopt",873
30,162000,4,1,2,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R76;c1=string@38320","benchmark_rexxcps_levelb_noopt",974
31,135658,26,7,4,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R19;c1=string@1760;r2=R12;c2=int:100","benchmark_rexxcps_levelb_noopt",20
32,133085,25,6,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R94;r2=R93;c1=int:0;c2=label@1398","benchmark_rexxcps_levelb_noopt",1388
33,132403,21,3,4,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1)","r1=R65;r2=R50;r3=R69;c1=string@60776","benchmark_rexxcps_levelb_noopt",1288
34,127669,12,6,3,candidate,"SCOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R19;r2=R15;c1=label@1743","benchmark_rexxcps_levelb_noopt",1790
35,127234,8,4,5,candidate,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2)","r1=R11;c1=string@7352;r2=R33;r3=R12;c2=int:1","benchmark_rexxcps_levelb_noopt",146
36,127233,7,3,4,candidate,"STRLEN_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1)","r1=R4;r2=R1;r3=R11;c1=int:1","left",67
37,126834,5,4,3,candidate,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2)","r1=R1;c1=string@329248;c2=int:0","left",20
38,126816,3,3,5,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2)","c1=label@13071;r1=R29;r2=R30;r3=R26;c2=int:0","trace",13028
39,126813,11,4,4,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R47;r2=R33;c1=int:0;c2=label@388","_typedformat",371
40,126432,7,3,3,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1)","r1=R45;r2=R64;c1=label@128","_typedformat",119
41,126418,4,4,5,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_STRING(r2,c3)","c1=label@28;r1=R15;c2=int:256;r2=R1;c3=string@329248","left",16
42,126418,4,4,3,candidate,"SETTP_REG_INT(r1,c1) | BR_ID(c2)","r1=R1;c1=int:0;c2=label@43","left",23
43,126401,4,2,7,candidate,"SETTP_REG_INT(r1,c1) | SETTPCALL_REG_FUNC_REG_REG_INT(r2,c2,r3,r4,c3)","r1=R31;c1=int:512;r2=R33;c2=func@6184;r3=R28;r4=R32;c3=int:0","benchmark_rexxcps_levelb_noopt",104
44,126400,2,2,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1)","r1=R26;r2=R24;c1=int:1;r3=R16;r4=R28","trace",12999
45,126400,2,2,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2)","r1=R16;r2=R28;r3=R26;c1=label@13014;c2=int:0","trace",13003
46,126400,2,2,5,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)","r1=R28;r2=R27;r3=R26;r4=R24;c1=int:1","trace",12996
47,126020,22,2,4,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","r1=R79;c1=int:768;r2=R81;c2=int:256","benchmark_rexxcps_levelb_noopt",634
48,126002,2,2,5,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRTF_ID_ID_REG(c2,c3,r1)","r1=R45;r2=R2;c1=int:0;c2=label@76;c3=label@79","_typedformat",62
49,126000,1,1,4,candidate,"BRT_ID_REG(c1,r1) | DGT_REG_REG_REG(r1,r2,r3)","c1=label@691;r1=R82;r2=R17;r3=R10","benchmark_rexxcps_levelb_noopt",680
50,126000,3,1,5,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1)","r1=R76;r2=R78;r3=R60;r4=R83;c1=int:1234","benchmark_rexxcps_levelb_noopt",612
