sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,warmup,1,1,20000000-calls,1227969000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,warmup,1,2,20000000-calls,1257093000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,warmup,1,3,20000000-calls,1214821000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,warmup,1,4,20000000-calls,1233710000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,1,1,20000000-calls,1227582000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,recorded,1,2,20000000-calls,1264889000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,1,3,20000000-calls,1218755000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,recorded,1,4,20000000-calls,1233365000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,recorded,2,1,20000000-calls,1235093000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,2,2,20000000-calls,1211479000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,recorded,2,3,20000000-calls,1262240000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,2,4,20000000-calls,1234933000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,3,1,20000000-calls,1219822000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,recorded,3,2,20000000-calls,1262909000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,3,3,20000000-calls,1224274000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,recorded,3,4,20000000-calls,1243656000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,recorded,4,1,20000000-calls,1235985000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,4,2,20000000-calls,1240580000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,recorded,4,3,20000000-calls,1265581000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,4,4,20000000-calls,1223200000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,5,1,20000000-calls,1217941000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,recorded,5,2,20000000-calls,1263781000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,5,3,20000000-calls,1213500000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,recorded,5,4,20000000-calls,1252577000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-branch-free,A,no,startup-included,recorded,6,1,20000000-calls,1233869000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,6,2,20000000-calls,1201950000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-branch-free,A,no,startup-included,recorded,6,3,20000000-calls,1236941000,,0,pass,,
