cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
common18-arithmetic-rxbvm-default-opt,DECIMAL-common18-arithmetic,crexx,rxbvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,3944902000.000000,4066967250.000000,4082979500.000000,4114892500.000000,4321628000.000000,27253500.000000,0.667490,9.226742,no
common18-arithmetic-rxbvm-mc-opt,DECIMAL-common18-arithmetic,crexx,rxbvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,3997798000.000000,4079731500.000000,4111353500.000000,4117350000.000000,4226902000.000000,28288500.000000,0.688058,5.572471,no
common18-arithmetic-rxbvm-db-opt,DECIMAL-common18-arithmetic,crexx,rxbvm-opt,D1a-db-diagnostic,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,2148645000.000000,2183455250.000000,2189323000.000000,2212416500.000000,2253609000.000000,15824000.000000,0.722781,4.794359,no
common18-arithmetic-rxtvm-default-opt,DECIMAL-common18-arithmetic,crexx,rxtvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,4155664000.000000,4172836750.000000,4244117500.000000,4286913750.000000,4338173000.000000,54044000.000000,1.273386,4.300282,no
common18-arithmetic-rxtvm-mc-opt,DECIMAL-common18-arithmetic,crexx,rxtvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,4127955000.000000,4160971500.000000,4177467000.000000,4189170750.000000,4249833000.000000,15831500.000000,0.378974,2.917510,no
common18-arithmetic-rxtvm-db-opt,DECIMAL-common18-arithmetic,crexx,rxtvm-opt,D1a-db-diagnostic,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,2269864000.000000,2274436250.000000,2280956000.000000,2290687500.000000,2318324000.000000,7918000.000000,0.347135,2.124548,no
common18-conversion-rxbvm-default-opt,DECIMAL-common18-conversion,crexx,rxbvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1612334000.000000,1618756000.000000,1627704000.000000,1632471000.000000,1638226000.000000,7726500.000000,0.474687,1.590707,no
common18-conversion-rxbvm-mc-opt,DECIMAL-common18-conversion,crexx,rxbvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1614962000.000000,1617292750.000000,1622960500.000000,1634435750.000000,1707106000.000000,6175000.000000,0.380478,5.677526,no
common18-conversion-rxbvm-db-opt,DECIMAL-common18-conversion,crexx,rxbvm-opt,D1a-db-diagnostic,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,5051988000.000000,5054940500.000000,5080914000.000000,5089851500.000000,5099549000.000000,14510500.000000,0.285588,0.936072,no
common18-conversion-rxtvm-default-opt,DECIMAL-common18-conversion,crexx,rxtvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1608195000.000000,1663615250.000000,1674569000.000000,1692884500.000000,1745635000.000000,16396000.000000,0.979118,8.207485,no
common18-conversion-rxtvm-mc-opt,DECIMAL-common18-conversion,crexx,rxtvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1620342000.000000,1643174750.000000,1682902000.000000,1699800750.000000,1712061000.000000,23457000.000000,1.393842,5.450050,no
common18-conversion-rxtvm-db-opt,DECIMAL-common18-conversion,crexx,rxtvm-opt,D1a-db-diagnostic,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,5116514000.000000,5121330750.000000,5130307500.000000,5140016500.000000,5192990000.000000,9954500.000000,0.194033,1.490671,no
common18-compare-rxbvm-default-opt,DECIMAL-common18-compare,crexx,rxbvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,35000000,elapsed_ns,10,1249967000.000000,1266072250.000000,1277147500.000000,1296231500.000000,1337708000.000000,17564500.000000,1.375291,6.870076,no
common18-compare-rxbvm-mc-opt,DECIMAL-common18-compare,crexx,rxbvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,35000000,elapsed_ns,10,1269445000.000000,1288072750.000000,1300555000.000000,1312642500.000000,1374667000.000000,13864000.000000,1.066006,8.090546,no
common18-compare-rxbvm-db-opt,DECIMAL-common18-compare,crexx,rxbvm-opt,D1a-db-diagnostic,D,no,startup-included-steady-kernel,35000000,elapsed_ns,10,1229805000.000000,1255933500.000000,1271562000.000000,1276914500.000000,1279018000.000000,7353500.000000,0.578304,3.870279,no
