sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-Sieve-work500-sieve500-rxbvm-baseline-warmup-1,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,warmup,1,1,500,129923000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-warmup-1,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,warmup,1,2,500,142022000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-1,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,1,1,500,130310000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-1,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,1,2,500,160562000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-2,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,2,1,500,150236000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-2,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,2,2,500,129620000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-3,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,3,1,500,128531000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-3,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,3,2,500,140020000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-4,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,4,1,500,140566000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-4,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,4,2,500,129689000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-5,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,5,1,500,128958000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-5,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,5,2,500,140006000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-6,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,6,1,500,144305000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-6,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,6,2,500,128640000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-7,timing,Sieve-work500,sieve500-rxbvm-baseline,baseline,rxbvm,current-inline-interrupts,B,no,startup-included,recorded,7,1,500,129591000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-7,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,7,2,500,139650000,,0,pass,,
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-8,timing,Sieve-work500,sieve500-rxbvm-c1b,c1b,rxbvm,shared-cow-interrupt-policy,B,no,startup-included,recorded,8,1,500,141706000,,0,pass,,
