cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,1295.839131,1331.682273,1446.278622,1560.974279,1589.962078,115.202954,7.965474,20.336534,yes
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,1268.370326,1315.082284,1325.302785,1529.701484,1561.338754,44.157897,3.331910,22.105773,yes
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,206.192014,207.624941,213.940631,240.955248,246.085540,7.669641,3.584939,18.647008,yes
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,10,776.538266,779.418995,851.027307,900.055839,912.656303,60.818396,7.146468,15.994556,yes
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,648.241315,664.308956,671.928960,720.515411,783.281269,11.885051,1.768796,20.097356,yes
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,595.910836,622.912673,625.244165,636.698454,740.263134,3.379303,0.540477,23.087348,yes
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,77.027632,77.546635,77.893159,84.461777,91.366583,0.520252,0.667905,18.408486,yes
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,10,1213.468824,1232.688189,1240.323653,1253.308462,1447.048166,12.343959,0.995221,18.832128,yes
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,1067.329970,1109.564495,1115.013993,1120.220095,1141.215966,6.292762,0.564366,6.626464,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,1059.163352,1068.963921,1080.466019,1090.962052,1099.566247,11.387146,1.053911,3.739395,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,258.489535,265.117272,266.236298,267.308714,268.397498,1.134914,0.426281,3.721492,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,normalized_work_per_second,10,683.035893,688.716439,694.395742,697.354257,710.750336,3.929639,0.565908,3.991160,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,0.885245,0.892217,0.899058,0.906747,0.907594,0.007996,0.889428,2.485857,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,0.879908,0.889848,0.892794,0.895667,0.906405,0.003039,0.340342,2.967810,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,10,2.495386,2.552247,2.563885,2.574861,2.600894,0.011684,0.455700,4.115142,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,10,5.053919,5.132089,5.222860,5.356718,5.459028,0.112117,2.146658,7.756456,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,367.400306,383.186400,385.479118,388.545515,390.047182,2.978226,0.772604,5.874994,no
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,372.494638,375.240424,378.712068,379.443973,380.009379,1.080025,0.285184,1.984289,no
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,485.440004,530.595766,533.102192,534.644958,538.225415,2.498853,0.468738,9.901556,no
