cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
richards-c0-rxvm,Richards,c0,rxvm,accepted-product,A,no,no,20,elapsed_ns,12,6787073000.000000,7037272000.000000,7169786500.000000,7439257750.000000,7644291000.000000,240481000.000000,3.354089,11.955977,yes
richards-c1a-r2-rxvm,Richards,c1a-r2,rxvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,12,6157174000.000000,6380255500.000000,6455300500.000000,6763966750.000000,6891292000.000000,172259000.000000,2.668489,11.372329,yes
richards-c1c-r1-rxvm,Richards,c1c-r1,rxvm,unchanged-main-image-library-guard,A,no,no,20,elapsed_ns,12,6795621000.000000,6991760500.000000,7101535500.000000,7344953000.000000,7567719000.000000,208647500.000000,2.938062,10.872268,yes
richards-c0-rxbvm,Richards,c0,rxbvm,accepted-product,A,no,no,20,elapsed_ns,12,6939407000.000000,7129587000.000000,7313667000.000000,7514409500.000000,7667086000.000000,216498000.000000,2.960184,9.949578,no
richards-c1a-r2-rxbvm,Richards,c1a-r2,rxbvm,unused-multireturn-receiver,A,no,no,20,elapsed_ns,12,6342191000.000000,6454068250.000000,6604891500.000000,6833095000.000000,7243812000.000000,229274500.000000,3.471283,13.650807,yes
richards-c1c-r1-rxbvm,Richards,c1c-r1,rxbvm,unchanged-main-image-library-guard,A,no,no,20,elapsed_ns,12,6925996000.000000,7088411500.000000,7230510500.000000,7500811500.000000,7777361000.000000,205410500.000000,2.840885,11.774618,yes
towers-c0-rxvm,Towers,c0,rxvm,accepted-product,A,no,no,100,elapsed_ns,12,3794207000.000000,3944544000.000000,3954561500.000000,3968815500.000000,4012245000.000000,14729000.000000,0.372456,5.513582,no
towers-c1a-r2-rxvm,Towers,c1a-r2,rxvm,unchanged-main-image-library-guard,A,no,no,100,elapsed_ns,12,3793604000.000000,3933046250.000000,3954681000.000000,3999299000.000000,4173944000.000000,42833000.000000,1.083096,9.617463,no
towers-c1c-r1-rxvm,Towers,c1c-r1,rxvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,12,3050525000.000000,3165862000.000000,3186482000.000000,3195842250.000000,3416515000.000000,17335000.000000,0.544017,11.485707,yes
towers-c0-rxbvm,Towers,c0,rxbvm,accepted-product,A,no,no,100,elapsed_ns,12,3846747000.000000,4007816250.000000,4019543000.000000,4045672750.000000,4188092000.000000,18361500.000000,0.456806,8.492135,no
towers-c1a-r2-rxbvm,Towers,c1a-r2,rxbvm,unchanged-main-image-library-guard,A,no,no,100,elapsed_ns,12,3843414000.000000,3991820250.000000,4012793500.000000,4040845750.000000,4065839000.000000,24939000.000000,0.621487,5.542897,no
towers-c1c-r1-rxbvm,Towers,c1c-r1,rxbvm,isolated-object-formal-receiver,A,no,no,100,elapsed_ns,12,3124973000.000000,3215415500.000000,3237782500.000000,3243662250.000000,3380933000.000000,14509500.000000,0.448131,7.905411,no
