cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4879.844910,5049.593399,5078.930763,5119.698043,5142.311123,37.177701,0.731999,5.167745,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,3561.170550,3739.248104,3758.559679,3846.976949,3930.708049,37.966677,1.010139,9.831891,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,701.352948,702.977698,704.009647,704.697776,706.058211,0.968400,0.137555,0.668352,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,10,2664.795818,2682.607592,2684.100632,2687.455171,2691.813754,2.829477,0.105416,1.006592,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2422.526395,2442.223248,2455.035622,2476.584620,2507.117707,19.587985,0.797870,3.445625,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2068.429437,2139.766357,2151.501977,2172.855527,2186.493939,19.531803,0.907822,5.487539,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,300.458235,303.970753,306.686114,308.547766,309.283605,2.555328,0.833206,2.877656,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,10,4467.265221,4526.582511,4575.054615,4612.683262,4650.816683,49.828010,1.089124,4.012006,no
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,3518.855199,3561.344633,3592.594685,3606.230694,3627.958082,22.244482,0.619176,3.036883,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,2642.145875,2697.461180,2727.941801,2756.929981,2767.183054,33.263885,1.219377,4.583572,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,897.167897,915.505321,920.584868,925.052593,930.448323,5.745689,0.624135,3.615139,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,normalized_work_per_second,10,2052.374646,2088.851144,2103.932794,2127.109241,2147.895931,21.107135,1.003223,4.540130,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,2.805748,2.850750,2.868244,2.876535,2.882502,0.010539,0.367435,2.675990,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,2.797923,2.818537,2.835076,2.839838,2.868131,0.011275,0.397704,2.476416,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,10,10.493339,10.674577,10.731963,10.815715,10.922945,0.080745,0.752375,4.003052,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,10,17.640075,17.943757,18.174771,18.264560,18.465499,0.104517,0.575067,4.541588,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,20,1303.093910,1434.596729,1499.624765,1578.392253,1804.074611,79.743297,5.317550,33.407070,yes
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,20,1277.068749,1465.306842,1510.261096,1621.156279,1778.312694,75.920593,5.026985,33.189224,yes
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,2027.573376,2062.780366,2083.342808,2100.025376,2108.348893,19.069692,0.915341,3.877207,no
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,normalized_work_per_second,10,1760.222492,1796.152041,1812.350870,1834.305786,1857.059873,22.918884,1.264594,5.343192,no
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,3588189000.000000,3618618500.000000,3631728500.000000,3638467250.000000,3659718000.000000,11755500.000000,0.323689,1.969558,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,3685945000.000000,3692080500.000000,3707651500.000000,3720588750.000000,3839189000.000000,15254500.000000,0.411433,4.133182,no
towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,A,no,no,100,elapsed_ns,10,1173598000.000000,1183163000.000000,1191426500.000000,1201116750.000000,1218633000.000000,10417500.000000,0.874372,3.779923,no
