workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
sha256-1048576,rxbvm,pure,process,warmup,1,1194266000,0,pass,1170976,digest=06B7BBFB7824AA03382051691630EB26DE85102D1B08A81E907EC0744CD8A286
sha256-1048576,rxbvm,pure,process,recorded,1,1166917000,0,pass,1147650,digest=06B7BBFB7824AA03382051691630EB26DE85102D1B08A81E907EC0744CD8A286
sha256-1048576,rxbvm,pure,process,recorded,2,1192014000,0,pass,1164336,digest=06B7BBFB7824AA03382051691630EB26DE85102D1B08A81E907EC0744CD8A286
sha256-1048576,rxbvm,pure,process,recorded,3,1192201000,0,pass,1158896,digest=06B7BBFB7824AA03382051691630EB26DE85102D1B08A81E907EC0744CD8A286
