rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,319760,2,2,3,candidate,"UNLINK_REG(r1) | IADD_REG_REG_INT(r2,r2,c1)","r1=R2;r2=R3;c1=int:13849","benchmark_awfy_storage_noopt",176
2,278800,1,1,6,candidate,"BCF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_REG_INT(r2,r3,r4,c2)","c1=label@81;r1=R7;r2=R6;r3=R9;r4=R4;c2=int:0","objectarrayappend",62
3,278800,1,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R6;r2=R10","objectarrayappend",70
4,278800,1,1,3,candidate,"IADD_REG_REG_INT(r1,r1,c1) | BR_ID(c2)","r1=R4;c1=int:1;c2=label@62","objectarrayappend",75
5,278800,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | COPY_REG_REG(r1,r4)","r1=R6;r2=R9;r3=R4;c1=int:0;r4=R10","objectarrayappend",65
6,191150,6,1,3,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2)","r1=R5;c1=int:18;c2=int:1","benchmark_awfy_storage_noopt",162
7,150180,3,2,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R6;r2=R4;c1=int:0;c2=label@262","benchmark_awfy_storage_noopt",253
8,109210,3,1,3,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1)","r1=R8;c1=int:256;r2=R0","benchmark_awfy_storage_noopt",234
9,109210,2,1,4,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)","r1=R5;r2=R16;c1=int:1;r3=R6","benchmark_awfy_storage_noopt",282
10,95580,3,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:18;c2=int:1;r1=R2;r2=R5","benchmark_awfy_storage_noopt",164
11,95570,3,1,6,candidate,"SETTP_REG_INT(r1,c1) | CALL3_REG_FUNC_REG_REG_REG(r2,c2,r3,r4,r1)","r1=R0;c1=int:256;r2=R1;c2=func@14144;r3=R8;r4=R5","benchmark_awfy_storage_noopt",237
12,95561,2,2,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_storage_noopt",39
13,95561,2,2,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512","benchmark_awfy_storage_noopt",0
14,95560,1,1,4,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R7;r2=R9;c1=int:0;r3=R3","objectarrayappend",22
