pair,baseline_entry,candidate_entry,baseline_mode,candidate_mode,baseline_median_ns,candidate_median_ns,delta_ns,delta_percent
rexxcps-k04e,rexxcps-noopt,rexxcps-opt,noopt,opt,2832188000,1738574000,-1093614000,-38.614
