cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,1,1888.539109,1888.539109,1888.539109,1888.539109,1888.539109,0.000000,0.000000,0.000000,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,1,1921.559160,1921.559160,1921.559160,1921.559160,1921.559160,0.000000,0.000000,0.000000,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,1,300.405323,300.405323,300.405323,300.405323,300.405323,0.000000,0.000000,0.000000,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,1,879.922426,879.922426,879.922426,879.922426,879.922426,0.000000,0.000000,0.000000,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,1,770.356556,770.356556,770.356556,770.356556,770.356556,0.000000,0.000000,0.000000,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,1,717.380803,717.380803,717.380803,717.380803,717.380803,0.000000,0.000000,0.000000,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,1,90.230082,90.230082,90.230082,90.230082,90.230082,0.000000,0.000000,0.000000,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,1,1406.610620,1406.610620,1406.610620,1406.610620,1406.610620,0.000000,0.000000,0.000000,no
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,1,1110.094992,1110.094992,1110.094992,1110.094992,1110.094992,0.000000,0.000000,0.000000,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,1,1077.697638,1077.697638,1077.697638,1077.697638,1077.697638,0.000000,0.000000,0.000000,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,normalized_work_per_second,1,265.082952,265.082952,265.082952,265.082952,265.082952,0.000000,0.000000,0.000000,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,normalized_work_per_second,1,684.377041,684.377041,684.377041,684.377041,684.377041,0.000000,0.000000,0.000000,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,1,1.050770,1.050770,1.050770,1.050770,1.050770,0.000000,0.000000,0.000000,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,1,0.960567,0.960567,0.960567,0.960567,0.960567,0.000000,0.000000,0.000000,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,1,2.600760,2.600760,2.600760,2.600760,2.600760,0.000000,0.000000,0.000000,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,1,5.160264,5.160264,5.160264,5.160264,5.160264,0.000000,0.000000,0.000000,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,1,381.800516,381.800516,381.800516,381.800516,381.800516,0.000000,0.000000,0.000000,no
