rxgraph_bench,schema=1,image=performance/evidence/2026-07-16-nr-04a-rxbin-007-early-baseline/images/rexxcps-retained.rxbin
image,file_bytes=869956,modules=17
section,name=modules,bytes=1888
section,name=instructions,bytes=81105
section,name=constants,bytes=274488
section,name=metadata,bytes=432840
section,name=graph_facts,bytes=69776
section,name=graph_indexes,bytes=9548
graph,types=57,members=145,parameters=108,relationships=20,declarations=18,callables=323,dispatches=188,factories=2,providers=6,string_bytes=46720,string_count=1041,unique_string_bytes=43890,unique_string_count=989
storage,retained_bytes=150048,retained_allocations=26,serialized_facts_bytes=69776,serialized_indexes_bytes=9548
runtime_layout,value_bytes=248,type_ref_bytes=32
poc_layout,assignability_bytes=456,direct_dispatch_bytes=66120
fixture,exact_type=8,positive=19:10,negative=19:17,dispatch=8:22:54,factory=10:12,providers=6
metric,name=image_load,classification=production,iterations=1,samples=7,median_ns_per_op=461000.000,min_ns_per_op=453000.000,modules=17
metric,name=loop_control,classification=control,iterations=1000000,samples=7,median_ns_per_op=0.494,min_ns_per_op=0.233,checksum=9259896
metric,name=type_support_exact,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.696,min_ns_per_op=0.692,checksum=967905
metric,name=type_support_positive,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.693,min_ns_per_op=0.692,checksum=967905
metric,name=type_support_negative,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.692,min_ns_per_op=0.692,checksum=0
metric,name=type_ref_support_positive,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.952,min_ns_per_op=0.939,checksum=967905
metric,name=type_ref_support_negative,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.924,min_ns_per_op=0.923,checksum=0
metric,name=type_support_bitset,classification=poc-not-production,iterations=1000000,samples=7,median_ns_per_op=0.951,min_ns_per_op=0.948,checksum=967905
metric,name=type_find_positive,classification=production,iterations=1000000,samples=7,median_ns_per_op=52.473,min_ns_per_op=51.911,checksum=7743240
metric,name=type_find_negative,classification=production,iterations=1000000,samples=7,median_ns_per_op=59.083,min_ns_per_op=58.852,checksum=4156836853761183
metric,name=member_find_positive,classification=production,iterations=1000000,samples=7,median_ns_per_op=22.107,min_ns_per_op=22.024,checksum=0
metric,name=callable_find_positive,classification=production,iterations=1000000,samples=7,median_ns_per_op=18.773,min_ns_per_op=18.748,checksum=0
metric,name=dispatch_id_positive,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.705,min_ns_per_op=0.692,checksum=56990838
metric,name=dispatch_id_negative,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.693,min_ns_per_op=0.692,checksum=4156836853761183
metric,name=dispatch_type_ref,classification=production,iterations=1000000,samples=7,median_ns_per_op=0.924,min_ns_per_op=0.923,checksum=56990838
metric,name=dispatch_portable_proc,classification=production,iterations=1000000,samples=7,median_ns_per_op=1.856,min_ns_per_op=1.847,checksum=1885120420
metric,name=dispatch_bound_target,classification=poc-not-production,iterations=1000000,samples=7,median_ns_per_op=0.936,min_ns_per_op=0.926,checksum=51697495
metric,name=dispatch_direct_bound_target,classification=poc-not-production,iterations=1000000,samples=7,median_ns_per_op=0.610,min_ns_per_op=0.370,checksum=51697495
metric,name=factory_bucket,classification=production,iterations=1000000,samples=7,median_ns_per_op=1.164,min_ns_per_op=0.923,checksum=5417542
metric,name=provider_first,classification=production,iterations=1000000,samples=7,median_ns_per_op=1.496,min_ns_per_op=1.492,checksum=20780851
