sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-RXPA-Legacy-legacy-control-warmup-1,timing,RXPA-Legacy,legacy-control,crexx,rxvm,control,diagnostic,no,startup-included,warmup,1,1,20000000-calls,1892887000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-warmup-1,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,warmup,1,2,20000000-calls,1668984000,,0,pass,,
timing-RXPA-Legacy-legacy-control-recorded-1,timing,RXPA-Legacy,legacy-control,crexx,rxvm,control,diagnostic,no,startup-included,recorded,1,1,20000000-calls,1333586000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-recorded-1,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,recorded,1,2,20000000-calls,1361101000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-recorded-2,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,recorded,2,1,20000000-calls,1381933000,,0,pass,,
timing-RXPA-Legacy-legacy-control-recorded-2,timing,RXPA-Legacy,legacy-control,crexx,rxvm,control,diagnostic,no,startup-included,recorded,2,2,20000000-calls,1349935000,,0,pass,,
timing-RXPA-Legacy-legacy-control-recorded-3,timing,RXPA-Legacy,legacy-control,crexx,rxvm,control,diagnostic,no,startup-included,recorded,3,1,20000000-calls,1329113000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-recorded-3,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,recorded,3,2,20000000-calls,1380961000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-recorded-4,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,recorded,4,1,20000000-calls,1344909000,,0,pass,,
timing-RXPA-Legacy-legacy-control-recorded-4,timing,RXPA-Legacy,legacy-control,crexx,rxvm,control,diagnostic,no,startup-included,recorded,4,2,20000000-calls,1356656000,,0,pass,,
timing-RXPA-Legacy-legacy-control-recorded-5,timing,RXPA-Legacy,legacy-control,crexx,rxvm,control,diagnostic,no,startup-included,recorded,5,1,20000000-calls,1366338000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-recorded-5,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,recorded,5,2,20000000-calls,1393606000,,0,pass,,
timing-RXPA-Legacy-legacy-candidate-recorded-6,timing,RXPA-Legacy,legacy-candidate,crexx,rxvm,candidate,diagnostic,no,startup-included,recorded,6,1,20000000-calls,1343169000,,0,pass,,
