runtime,vm,lifecycle,phase,sequence,elapsed_ns,correctness
crexx,shared,compile-load-first-result,compile,10,80973000,pass
crexx,shared,compile-load-first-result,assemble,10,7035000,pass
crexx,rxvm,compile-load-first-result,load_first_result,10,2845000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,10,3036000,pass
oorexx,oorexx,compile-load-first-result,translate,1,5367000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,1,37216000,pass
oorexx,oorexx,compile-load-first-result,translate,2,4028000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,2,16896000,pass
oorexx,oorexx,compile-load-first-result,translate,3,4971000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,3,8757000,pass
oorexx,oorexx,compile-load-first-result,translate,4,4092000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,4,7999000,pass
oorexx,oorexx,compile-load-first-result,translate,5,4001000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,5,8050000,pass
oorexx,oorexx,compile-load-first-result,translate,6,3859000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,6,7902000,pass
oorexx,oorexx,compile-load-first-result,translate,7,3868000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,7,7834000,pass
oorexx,oorexx,compile-load-first-result,translate,8,4171000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,8,8594000,pass
oorexx,oorexx,compile-load-first-result,translate,9,4112000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,9,8136000,pass
oorexx,oorexx,compile-load-first-result,translate,10,3911000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,10,7963000,pass
netrexx,netrexx,compile-load-first-result,compile,1,506942000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,1,28510000,pass
netrexx,netrexx,compile-load-first-result,compile,2,407330000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,2,28066000,pass
netrexx,netrexx,compile-load-first-result,compile,3,398489000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,3,29386000,pass
netrexx,netrexx,compile-load-first-result,compile,4,389459000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,4,28874000,pass
netrexx,netrexx,compile-load-first-result,compile,5,403826000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,5,29691000,pass
netrexx,netrexx,compile-load-first-result,compile,6,395098000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,6,28798000,pass
netrexx,netrexx,compile-load-first-result,compile,7,406459000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,7,32777000,pass
netrexx,netrexx,compile-load-first-result,compile,8,407796000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,8,30656000,pass
netrexx,netrexx,compile-load-first-result,compile,9,411919000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,9,29671000,pass
netrexx,netrexx,compile-load-first-result,compile,10,405312000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,10,30288000,pass
crexx,shared,compile-load-first-result,compile,11,79142000,pass
crexx,shared,compile-load-first-result,assemble,11,6783000,pass
crexx,rxvm,compile-load-first-result,load_first_result,11,2802000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,11,2653000,pass
crexx,shared,compile-load-first-result,compile,12,78752000,pass
crexx,shared,compile-load-first-result,assemble,12,6739000,pass
crexx,rxvm,compile-load-first-result,load_first_result,12,2847000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,12,2775000,pass
crexx,shared,compile-load-first-result,compile,13,76849000,pass
crexx,shared,compile-load-first-result,assemble,13,6728000,pass
crexx,rxvm,compile-load-first-result,load_first_result,13,2876000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,13,2748000,pass
crexx,shared,compile-load-first-result,compile,14,78184000,pass
crexx,shared,compile-load-first-result,assemble,14,6830000,pass
crexx,rxvm,compile-load-first-result,load_first_result,14,2921000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,14,2814000,pass
crexx,shared,compile-load-first-result,compile,15,79343000,pass
crexx,shared,compile-load-first-result,assemble,15,7115000,pass
crexx,rxvm,compile-load-first-result,load_first_result,15,2967000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,15,2713000,pass
crexx,shared,compile-load-first-result,compile,16,77810000,pass
crexx,shared,compile-load-first-result,assemble,16,7058000,pass
crexx,rxvm,compile-load-first-result,load_first_result,16,2919000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,16,2891000,pass
crexx,shared,compile-load-first-result,compile,17,77197000,pass
crexx,shared,compile-load-first-result,assemble,17,7000000,pass
crexx,rxvm,compile-load-first-result,load_first_result,17,2909000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,17,2862000,pass
crexx,shared,compile-load-first-result,compile,18,78012000,pass
crexx,shared,compile-load-first-result,assemble,18,6965000,pass
crexx,rxvm,compile-load-first-result,load_first_result,18,2978000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,18,2863000,pass
crexx,shared,compile-load-first-result,compile,19,77801000,pass
crexx,shared,compile-load-first-result,assemble,19,7437000,pass
crexx,rxvm,compile-load-first-result,load_first_result,19,2990000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,19,2745000,pass
crexx,shared,compile-load-first-result,compile,20,79745000,pass
crexx,shared,compile-load-first-result,assemble,20,7009000,pass
crexx,rxvm,compile-load-first-result,load_first_result,20,3121000,pass
crexx,rxbvm,compile-load-first-result,load_first_result,20,2718000,pass
oorexx,oorexx,compile-load-first-result,translate,11,4561000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,11,8518000,pass
oorexx,oorexx,compile-load-first-result,translate,12,3878000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,12,7899000,pass
oorexx,oorexx,compile-load-first-result,translate,13,4027000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,13,8219000,pass
oorexx,oorexx,compile-load-first-result,translate,14,3777000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,14,8161000,pass
oorexx,oorexx,compile-load-first-result,translate,15,3893000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,15,9987000,pass
oorexx,oorexx,compile-load-first-result,translate,16,4010000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,16,7999000,pass
oorexx,oorexx,compile-load-first-result,translate,17,5575000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,17,18657000,pass
oorexx,oorexx,compile-load-first-result,translate,18,4312000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,18,8280000,pass
oorexx,oorexx,compile-load-first-result,translate,19,3909000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,19,7889000,pass
oorexx,oorexx,compile-load-first-result,translate,20,3848000,pass
oorexx,oorexx,compile-load-first-result,load_first_result,20,7729000,pass
netrexx,netrexx,compile-load-first-result,compile,11,402241000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,11,28491000,pass
netrexx,netrexx,compile-load-first-result,compile,12,391958000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,12,29233000,pass
netrexx,netrexx,compile-load-first-result,compile,13,400020000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,13,28657000,pass
netrexx,netrexx,compile-load-first-result,compile,14,393827000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,14,28531000,pass
netrexx,netrexx,compile-load-first-result,compile,15,396344000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,15,32755000,pass
netrexx,netrexx,compile-load-first-result,compile,16,406461000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,16,28707000,pass
netrexx,netrexx,compile-load-first-result,compile,17,398428000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,17,29701000,pass
netrexx,netrexx,compile-load-first-result,compile,18,398345000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,18,30776000,pass
netrexx,netrexx,compile-load-first-result,compile,19,411516000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,19,30884000,pass
netrexx,netrexx,compile-load-first-result,compile,20,401731000,pass
netrexx,netrexx,compile-load-first-result,load_first_result,20,30142000,pass
