cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxbvm-e4,Sieve,crexx,rxbvm,e4-control,A,no,startup-included,5500,elapsed_ns,12,8115228000.000000,9626762500.000000,10465357000.000000,11588225250.000000,21175731000.000000,954204000.000000,9.117740,124.797491,yes
sieve-rxbvm-poc,Sieve,crexx,rxbvm,linux-clang-doorbell-poc,A,no,startup-included,5500,elapsed_ns,12,8183064000.000000,9402670500.000000,10336145000.000000,11792381000.000000,14485945000.000000,1531460000.000000,14.816549,60.979030,yes
sieve-rxtvm-e4,Sieve,crexx,rxtvm,e4-control,A,no,startup-included,5500,elapsed_ns,12,6623534000.000000,7452247000.000000,8624903000.000000,10349696750.000000,12142181000.000000,1266452000.000000,14.683667,63.985033,yes
sieve-rxtvm-poc,Sieve,crexx,rxtvm,linux-clang-doorbell-poc,A,no,startup-included,5500,elapsed_ns,12,8495840000.000000,8840548500.000000,9982206500.000000,11091587000.000000,15271182000.000000,1171022500.000000,11.731099,67.874192,yes
permute-rxbvm-e4,Permute,crexx,rxbvm,e4-control,A,no,startup-included,5000,elapsed_ns,12,10714518000.000000,11086698000.000000,11591010500.000000,12453920750.000000,20331686000.000000,660824000.000000,5.701177,82.970920,yes
permute-rxbvm-poc,Permute,crexx,rxbvm,linux-clang-doorbell-poc,A,no,startup-included,5000,elapsed_ns,12,9817051000.000000,10891456750.000000,11054040000.000000,12255289250.000000,18090076000.000000,406401500.000000,3.676497,74.841642,yes
permute-rxtvm-e4,Permute,crexx,rxtvm,e4-control,A,no,startup-included,5000,elapsed_ns,12,9570612000.000000,10180775250.000000,11328291000.000000,12130218250.000000,13935315000.000000,1190181500.000000,10.506276,38.529227,yes
permute-rxtvm-poc,Permute,crexx,rxtvm,linux-clang-doorbell-poc,A,no,startup-included,5000,elapsed_ns,12,9985221000.000000,10812068500.000000,11238690500.000000,12739075250.000000,18255011000.000000,539013000.000000,4.796048,73.583217,yes
rexxcps-rxbvm-e4,RexxCPS,crexx,rxbvm,e4-control,A,no,startup-included,1000-clauses,benchmark_rate,12,3801872.000000,5324434.750000,6292303.500000,6802322.250000,7526199.000000,704211.500000,11.191633,59.188610,yes
rexxcps-rxbvm-poc,RexxCPS,crexx,rxbvm,linux-clang-doorbell-poc,A,no,startup-included,1000-clauses,benchmark_rate,12,5251097.000000,6752392.500000,7218047.500000,7475074.500000,7722509.000000,403118.000000,5.584862,34.239342,yes
rexxcps-rxtvm-e4,RexxCPS,crexx,rxtvm,e4-control,A,no,startup-included,1000-clauses,benchmark_rate,12,3303432.000000,5007166.000000,6277593.500000,7420941.500000,7749433.000000,1175627.500000,18.727359,70.823334,yes
rexxcps-rxtvm-poc,RexxCPS,crexx,rxtvm,linux-clang-doorbell-poc,A,no,startup-included,1000-clauses,benchmark_rate,12,3304520.000000,5864918.000000,6179938.000000,7263575.250000,7693752.000000,812851.500000,13.153069,71.023884,yes
