started_utc=2026-07-19T20:27:15Z
repo_root=/Users/adrian/CLionProjects/CREXX
candidate_branch=develop
candidate_head=32bf7e76f3fe4b776ee30eb60e85af7ca1e22b46
source_sha256=2970c3d73fe2537ec8f81295c585495c4668b442d5b9a2335b1ee453a13bbdd6
accepted_rxbin_sha256=fa2856eff33d2514536e01149c76e6160f8ab9632f2896db22fc5923a69dd11b
accepted_library_sha256=ec8c8ae42793def24a952800164059cb52820db5f7621364e884673666240817
accepted_rxvm_sha256=61978081370f6bfda97bbfc1f1c98b6b8faa77dd9bd34f8add8cc84e5161bd0c
accepted_rxbvm_sha256=25bd6665cf909e8c73813a577eb1777bf236933f2c495cb023506c5c4859f979
candidate_rxc_sha256=f82f9f17c6f8a87f31e6f990226cc0b4c8890e670e9de0e8c23caccaea02c2b5
candidate_rxas_sha256=603afc111db221ee5d8a3d4ef2a640d3ad2000c66c06619759ae4e0acadce638
candidate_rxas_image_sha256=9715bbd495821cd80fc12b99beecc8fb05adada691c50b0e87d5a7026bf37b6b
candidate_rxbin_sha256=7a36cb4dee471daab0b406dc3788058746ab9f55bf3e21b431eda27d36250f9e
candidate_library_sha256=8a658a63019aedb99244ad71206882ef8e488aa4f79fbab64a77ed84654b0049
candidate_rxvm_sha256=7bc6dbcd4724de59a26356209cfc3d65595a264178d8083d0920f551fc3de870
candidate_rxbvm_sha256=8adcfa2de3ef527a451ee5bf696ff4ff1623866d1b109c3809bbd1b64e6f6146
schedule=12 recorded rounds; all six A/B/C permutations twice; reverse-symmetric; VM order alternates by round
cell_A=accepted VM + accepted RXBIN + accepted library
cell_B=corrected candidate VM + accepted RXBIN + accepted library
cell_C=corrected candidate VM + corrected candidate RXBIN + corrected candidate library
uname=Darwin Mac.lan 25.5.0 Darwin Kernel Version 25.5.0: Tue Jun  9 22:28:17 PDT 2026; root:xnu-12377.121.10~1/RELEASE_ARM64_T8142 arm64
cpu=Apple M5
logical_cpus=10
ProductName:		macOS
ProductVersion:		26.5.2
BuildVersion:		25F84
21:27  up 5 days, 14:35, 1 user, load averages: 5.62 10.27 19.14
Now drawing from 'AC Power'
 -InternalBattery-0 (id=35258467)	80%; AC attached; not charging present: true
cmake version 4.3.2
ninja 1.13.2
Apple clang version 21.0.0 (clang-2100.1.1.101)
candidate_build_options:
CMAKE_BUILD_TYPE:STRING=Release
CMAKE_C_FLAGS_RELEASE:STRING=-O3 -DNDEBUG
CREXX_VM_PROFILING:BOOL=OFF
CMAKE_GENERATOR:INTERNAL=Ninja
candidate_dirty_worktree:
 M assembler/rxas_opt.c
 M binutils/include/rxopeffects.h
 M binutils/include/rxops.h
 M compiler/CMakeLists.txt
 M compiler/docs/emitter_architecture.md
 M compiler/rxcp_emit.h
 M compiler/rxcp_emit_core.c
 M compiler/rxcp_emit_expr.c
 M compiler/rxcp_emit_flow.c
 M compiler/rxcpemit.c
 M compiler/tests/CMakeLists.txt
 M compiler/tests/golden/noopt/12_arrays_lvlb.rxas
 M compiler/tests/golden/noopt/13_stems.rxas
 M compiler/tests/golden/noopt/18_array_class.rxas
 M compiler/tests/golden/noopt/address_expose.rxas
 M compiler/tests/golden/noopt/arg_semantics_array.rxas
 M compiler/tests/golden/noopt/arg_semantics_object.rxas
 M compiler/tests/golden/noopt/arg_semantics_scalar.rxas
 M compiler/tests/golden/noopt/array_mutation_statements.rxas
 M compiler/tests/golden/noopt/basic_arrays.rxas
 M compiler/tests/golden/noopt/basic_strings.rxas
 M compiler/tests/golden/noopt/class_import.rxas
 M compiler/tests/golden/noopt/inline_test1.rxas
 M compiler/tests/golden/noopt/inline_test2.rxas
 M compiler/tests/golden/noopt/inline_test_array_expr_arg.rxas
 M compiler/tests/golden/noopt/inline_test_array_multi_return_assign.rxas
 M compiler/tests/golden/noopt/inline_test_array_multi_return_expr.rxas
 M compiler/tests/golden/noopt/inline_test_array_return_assign.rxas
 M compiler/tests/golden/noopt/inline_test_array_return_expr.rxas
 M compiler/tests/golden/noopt/inline_test_array_return_temp.rxas
 M compiler/tests/golden/noopt/inline_test_binary_arg_return.rxas
 M compiler/tests/golden/noopt/inline_test_block_expr_live_sibling.rxas
 M compiler/tests/golden/noopt/inline_test_bool_expr_negative.rxas
 M compiler/tests/golden/noopt/inline_test_byvalue_arg_reuse.rxas
 M compiler/tests/golden/noopt/inline_test_call.rxas
 M compiler/tests/golden/noopt/inline_test_call_arg_expr.rxas
 M compiler/tests/golden/noopt/inline_test_call_like_arg_expr.rxas
 M compiler/tests/golden/noopt/inline_test_class_methods.rxas
 M compiler/tests/golden/noopt/inline_test_compare_expr.rxas
 M compiler/tests/golden/noopt/inline_test_complex_lhs_assign.rxas
 M compiler/tests/golden/noopt/inline_test_composed_expr_contexts.rxas
 M compiler/tests/golden/noopt/inline_test_concat_expr.rxas
 M compiler/tests/golden/noopt/inline_test_condition_contexts.rxas
 M compiler/tests/golden/noopt/inline_test_exposed_nested_call.rxas
 M compiler/tests/golden/noopt/inline_test_expr.rxas
 M compiler/tests/golden/noopt/inline_test_expr_negative.rxas
 M compiler/tests/golden/noopt/inline_test_member_receiver_expr.rxas
 M compiler/tests/golden/noopt/inline_test_multi_return_assign.rxas
 M compiler/tests/golden/noopt/inline_test_multi_return_call.rxas
 M compiler/tests/golden/noopt/inline_test_multi_return_expr.rxas
 M compiler/tests/golden/noopt/inline_test_named_factory_selector.rxas
 M compiler/tests/golden/noopt/inline_test_nested_call_expr.rxas
 M compiler/tests/golden/noopt/inline_test_nested_scope_do.rxas
 M compiler/tests/golden/noopt/inline_test_nested_scope_exposed_call.rxas
 M compiler/tests/golden/noopt/inline_test_nested_scope_if_do.rxas
 M compiler/tests/golden/noopt/inline_test_object_const_arg_mutation.rxas
 M compiler/tests/golden/noopt/inline_test_object_expr_arg.rxas
 M compiler/tests/golden/noopt/inline_test_object_return_assign.rxas
 M compiler/tests/golden/noopt/inline_test_object_return_expr.rxas
 M compiler/tests/golden/noopt/inline_test_object_writable_arg.rxas
 M compiler/tests/golden/noopt/inline_test_ref_computed.rxas
 M compiler/tests/golden/noopt/inline_test_ref_indexed.rxas
 M compiler/tests/golden/noopt/inline_test_ref_negative.rxas
 M compiler/tests/golden/noopt/inline_test_ref_opt.rxas
 M compiler/tests/golden/noopt/inline_test_ref_stem.rxas
 M compiler/tests/golden/noopt/inline_test_ref_vararg.rxas
 M compiler/tests/golden/noopt/inline_test_ref_vararg_runtime.rxas
 M compiler/tests/golden/noopt/inline_test_return_expr.rxas
 M compiler/tests/golden/noopt/inline_test_say_expr.rxas
 M compiler/tests/golden/noopt/inline_test_say_expr_negative.rxas
 M compiler/tests/golden/noopt/inline_test_short_circuit_expr.rxas
 M compiler/tests/golden/noopt/inline_test_unary_expr.rxas
 M compiler/tests/golden/noopt/inline_test_vararg_negative.rxas
 M compiler/tests/golden/noopt/object_reference_regression.rxas
 M compiler/tests/golden/noopt/repro_array_arg.rxas
 M compiler/tests/golden/noopt/repro_dotted_index.rxas
 M compiler/tests/golden/noopt/repro_duplicate_call_argument.rxas
 M compiler/tests/golden/noopt/repro_multi_tail_stems.rxas
 M compiler/tests/golden/noopt/repro_opt_args.rxas
 M compiler/tests/golden/noopt/select_dispatch_fallback.rxas
 M compiler/tests/golden/noopt/select_dispatch_general.rxas
 M compiler/tests/golden/noopt/select_dispatch_integer.rxas
 M compiler/tests/golden/noopt/select_dispatch_mixed.rxas
 M compiler/tests/golden/noopt/select_dispatch_strings.rxas
 M compiler/tests/golden/opt/12_arrays_lvlb.rxas
 M compiler/tests/golden/opt/13_stems.rxas
 M compiler/tests/golden/opt/18_array_class.rxas
 M compiler/tests/golden/opt/arg_semantics_array.rxas
 M compiler/tests/golden/opt/arg_semantics_object.rxas
 M compiler/tests/golden/opt/array_mutation_statements.rxas
 M compiler/tests/golden/opt/basic_arrays.rxas
 M compiler/tests/golden/opt/class_import.rxas
 M compiler/tests/golden/opt/inline_test_array_expr_arg.rxas
 M compiler/tests/golden/opt/inline_test_array_multi_return_assign.rxas
 M compiler/tests/golden/opt/inline_test_array_multi_return_expr.rxas
 M compiler/tests/golden/opt/inline_test_array_return_assign.rxas
 M compiler/tests/golden/opt/inline_test_array_return_expr.rxas
 M compiler/tests/golden/opt/inline_test_array_return_temp.rxas
 M compiler/tests/golden/opt/inline_test_block_expr_live_sibling.rxas
 M compiler/tests/golden/opt/inline_test_call_like_arg_expr.rxas
 M compiler/tests/golden/opt/inline_test_class_methods.rxas
 M compiler/tests/golden/opt/inline_test_complex_lhs_assign.rxas
 M compiler/tests/golden/opt/inline_test_member_receiver_expr.rxas
 M compiler/tests/golden/opt/inline_test_named_factory_selector.rxas
 M compiler/tests/golden/opt/inline_test_object_const_arg_mutation.rxas
 M compiler/tests/golden/opt/inline_test_object_expr_arg.rxas
 M compiler/tests/golden/opt/inline_test_object_return_assign.rxas
 M compiler/tests/golden/opt/inline_test_object_return_expr.rxas
 M compiler/tests/golden/opt/inline_test_object_writable_arg.rxas
 M compiler/tests/golden/opt/inline_test_ref_computed.rxas
 M compiler/tests/golden/opt/inline_test_ref_indexed.rxas
 M compiler/tests/golden/opt/inline_test_ref_negative.rxas
 M compiler/tests/golden/opt/inline_test_ref_stem.rxas
 M compiler/tests/golden/opt/inline_test_ref_vararg_runtime.rxas
 M compiler/tests/golden/opt/inline_test_return_expr.rxas
 M compiler/tests/golden/opt/inline_test_vararg.rxas
 M compiler/tests/golden/opt/object_reference_regression.rxas
 M compiler/tests/golden/opt/repro_array_arg.rxas
 M compiler/tests/golden/opt/repro_dotted_index.rxas
 M compiler/tests/golden/opt/repro_multi_tail_stems.rxas
 M compiler/tests/golden/opt/select_dispatch_mixed.rxas
 M compiler/tests/nr06_codegen_contract.cmake
 M compiler/tests/nr09_numeric_context_contract.cmake
 M docs/ai-context/RXAS_ASSEMBLER.md
 M docs/instructions/insert_ins.sql
 M docs/instructions/instructionbase.sqb
 M docs/instructions/instructions.txt
 M docs/reference/rxas/instruction-inventory.md
 M docs/reference/rxas/instructions/03-integer-logical-and-boolean.md
 M docs/reference/rxas/instructions/06-strings-and-characters.md
 M docs/reference/rxas/instructions/README.md
 M interpreter/CMakeLists.txt
 M interpreter/rxvmintp.c
 M performance/NR-08-09-WORKLIST.md
 M performance/NR-09-MAPPING-REGISTER.md
 M performance/README.md
 M performance/ROADMAP.md
 M tests/CMakeLists.txt
 M tests/rxas_optimizer/check_optimizer.cmake
 M tests/test_rxop_metadata.c
?? compiler/rxcp_emit_super.c
?? compiler/tests/nr09_codegen_contract.cmake
?? compiler/tests/test_rxcp_super_combiner.c
?? docs/books/crexx_vm_spec/examples/nr09_large_instructions.rxas
?? docs/reference/rxas/instructions/12-large-instructions.md
?? interpreter/tests/tests_nr09_superinstructions.rxas
