entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,elapsed,benchmark_rexxcps_levelb_opaque_opt,procedure,1,740442000,740442000,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,inclusive_body,benchmark_rexxcps_levelb_opaque_opt,procedure,1,740438666,740438666,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,self,benchmark_rexxcps_levelb_opaque_opt,procedure,1,39893323,39893323,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,native_child,benchmark_rexxcps_levelb_opaque_opt,procedure,1,0,0,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,entry_overhead,benchmark_rexxcps_levelb_opaque_opt,procedure,1,3125,3125,1,0,.int,,complete
rexxcps-opaque-heavy-retained,1,rexxcps_levelb_opaque.main,exit_overhead,benchmark_rexxcps_levelb_opaque_opt,procedure,1,209,209,1,0,.int,,complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,elapsed,parseExec,procedure,9800,435397214,44428,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,inclusive_body,parseExec,procedure,9800,428833389,43758,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,self,parseExec,procedure,9800,420090782,42866,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,native_child,parseExec,procedure,9800,0,0,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,entry_overhead,parseExec,procedure,9800,4543539,463,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,2,rxfnsb.parseexec,exit_overhead,parseExec,procedure,9800,2020286,206,9800,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,elapsed,stem,method,12503,77926448,6232,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,inclusive_body,stem,method,12503,73262743,5859,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,self,stem,method,12503,73262743,5859,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,native_child,stem,method,12503,0,0,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,entry_overhead,stem,method,12503,3805723,304,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,3,rxfnsb.stem.get,exit_overhead,stem,method,12503,857982,68,12503,0,.string,key=.string,complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,elapsed,_address,procedure,1400,69246236,49461,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,inclusive_body,_address,procedure,1400,68451612,48894,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-heavy-retained,4,_rxsysb._address,self,_address,procedure,1400,6637123,4740,1400,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
