entry,count_rank,total_time_rank,average_latency_rank,name,count,total_ns,average_ns,min_ns,max_ns,percent,status
rexxcps-opaque-heavy-retained,1,2,95,BRF_ID_REG,2930580,52576892,17,0,3375250,11.088584,complete
rexxcps-opaque-heavy-retained,2,6,111,ENDLIFE_REG,1359846,22870822,16,0,173084,4.823507,complete
rexxcps-opaque-heavy-retained,3,5,95,NULL_REG,1343104,22996139,17,0,28000,4.849937,complete
rexxcps-opaque-heavy-retained,4,7,111,ICOPY_REG_REG,1122083,18850380,16,0,31917,3.975587,complete
rexxcps-opaque-heavy-retained,5,8,95,IEQ_REG_REG_INT,908904,15534390,17,0,50917,3.276238,complete
rexxcps-opaque-heavy-retained,6,9,80,SCOPY_REG_REG,812072,15344638,18,0,12875,3.236218,complete
rexxcps-opaque-heavy-retained,7,10,125,BR_ID,798417,12545546,15,0,24167,2.645884,complete
rexxcps-opaque-heavy-retained,8,12,111,BRT_ID_REG,740015,11975742,16,0,10916,2.525711,complete
rexxcps-opaque-heavy-retained,9,13,111,LOAD_REG_INT,652467,10995981,16,0,33625,2.319077,complete
rexxcps-opaque-heavy-retained,10,14,111,IADD_REG_REG_INT,575290,9715644,16,0,19209,2.049051,complete
rexxcps-opaque-heavy-retained,11,11,71,STRCHAR_REG_REG_REG,574681,12207390,21,0,157500,2.574566,complete
rexxcps-opaque-heavy-retained,12,15,95,IGT_REG_REG_REG,510325,8903767,17,0,32375,1.877824,complete
rexxcps-opaque-heavy-retained,13,16,111,UNLINK_REG,497449,8313324,16,0,35333,1.753299,complete
rexxcps-opaque-heavy-retained,14,19,111,IADD_REG_REG_REG,335231,5657922,16,0,55250,1.193268,complete
rexxcps-opaque-heavy-retained,15,18,80,ILT_REG_REG_INT,317925,5764928,18,0,18291,1.215836,complete
rexxcps-opaque-heavy-retained,16,22,111,ISUB_REG_REG_INT,305011,5155089,16,0,24625,1.087220,complete
rexxcps-opaque-heavy-retained,17,21,95,LINKATTR1_REG_REG_INT,304870,5308910,17,0,51041,1.119661,complete
rexxcps-opaque-heavy-retained,18,23,80,LOAD_REG_STRING,277586,5043875,18,0,9375,1.063765,complete
rexxcps-opaque-heavy-retained,19,25,111,IMULT_REG_REG_INT,272223,4554205,16,0,39333,0.960492,complete
rexxcps-opaque-heavy-retained,20,24,95,ILT_REG_REG_REG,268845,4646657,17,0,6541,0.979990,complete
rexxcps-opaque-heavy-retained,21,28,95,IGT_REG_REG_INT,249033,4317433,17,0,15875,0.910556,complete
rexxcps-opaque-heavy-retained,22,27,80,IEQ_REG_REG_REG,232254,4354398,18,0,37958,0.918352,complete
rexxcps-opaque-heavy-retained,23,30,95,STRLEN_REG_REG,217040,3749311,17,0,18958,0.790738,complete
rexxcps-opaque-heavy-retained,24,29,80,LINKATTR1_REG_REG_REG,214792,3889013,18,0,6917,0.820202,complete
rexxcps-opaque-heavy-retained,25,31,95,SETTP_REG_INT,208433,3604155,17,0,8459,0.760124,complete
rexxcps-opaque-heavy-retained,26,26,67,MINATTRS_REG_REG_INT,195374,4545971,23,0,15750,0.958755,complete
rexxcps-opaque-heavy-retained,27,33,111,BCTP_ID_REG,193955,3209150,16,0,9667,0.676817,complete
rexxcps-opaque-heavy-retained,28,32,95,IGTE_REG_REG_REG,184800,3304773,17,0,9875,0.696984,complete
rexxcps-opaque-heavy-retained,29,34,80,INE_REG_REG_INT,173814,3166334,18,0,50250,0.667787,complete
