cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
postperf05-deltablue-rxtvm-h0,DeltaBlue,crexx,rxtvm,H0,reserve,no,no,500,elapsed_ns,22,2468304000.000000,2494164750.000000,2542845500.000000,2574925250.000000,2696864000.000000,34725000.000000,1.365596,8.988356,no
postperf05-deltablue-rxtvm-h1,DeltaBlue,crexx,rxtvm,H1-T20,reserve,no,no,500,elapsed_ns,22,437125000.000000,444546500.000000,451776500.000000,457808750.000000,479152000.000000,6465000.000000,1.431017,9.302609,no
postperf05-deltablue-rxbvm-h0,DeltaBlue,crexx,rxbvm,H0,reserve,no,no,500,elapsed_ns,22,2451694000.000000,2497278500.000000,2537253000.000000,2578890750.000000,2826677000.000000,44840500.000000,1.767285,14.779094,yes
postperf05-deltablue-rxbvm-h1,DeltaBlue,crexx,rxbvm,H1-T20,reserve,no,no,500,elapsed_ns,22,435552000.000000,445090250.000000,449894000.000000,458495000.000000,488253000.000000,6913000.000000,1.536584,11.714093,yes
postperf05-cd-rxtvm-h0,CD,crexx,rxtvm,H0,reserve,no,no,10,elapsed_ns,22,157757000.000000,162289250.000000,165953000.000000,169570750.000000,178124000.000000,3747000.000000,2.257868,12.272752,yes
postperf05-cd-rxtvm-h1,CD,crexx,rxtvm,H1-T20,reserve,no,no,10,elapsed_ns,22,82708000.000000,86242500.000000,90541500.000000,90917000.000000,92698000.000000,401500.000000,0.443443,11.033614,yes
postperf05-cd-rxbvm-h0,CD,crexx,rxbvm,H0,reserve,no,no,10,elapsed_ns,22,157457000.000000,160168500.000000,162262500.000000,166400000.000000,172074000.000000,2798500.000000,1.724675,9.008243,no
postperf05-cd-rxbvm-h1,CD,crexx,rxbvm,H1-T20,reserve,no,no,10,elapsed_ns,22,80877000.000000,85055750.000000,86690500.000000,88882750.000000,93235000.000000,1966500.000000,2.268415,14.255311,yes
postperf05-richards-rxtvm-h0,Richards,crexx,rxtvm,H0,diagnostic,no,no,20,elapsed_ns,22,2111606000.000000,2140530750.000000,2158626500.000000,2177737000.000000,2313306000.000000,19256500.000000,0.892072,9.343905,no
postperf05-richards-rxtvm-h1,Richards,crexx,rxtvm,H1-T20,diagnostic,no,no,20,elapsed_ns,22,330333000.000000,341685000.000000,346724000.000000,349676000.000000,353226000.000000,4250500.000000,1.225903,6.602658,no
postperf05-richards-rxbvm-h0,Richards,crexx,rxbvm,H0,diagnostic,no,no,20,elapsed_ns,22,2104186000.000000,2127387750.000000,2155034000.000000,2184336000.000000,2269188000.000000,30227000.000000,1.402623,7.656585,no
postperf05-richards-rxbvm-h1,Richards,crexx,rxbvm,H1-T20,diagnostic,no,no,20,elapsed_ns,22,320377000.000000,326721500.000000,329330500.000000,331753500.000000,343411000.000000,2561500.000000,0.777790,6.994190,no
postperf05-list-rxtvm-h0,List,crexx,rxtvm,H0,diagnostic,no,no,100,elapsed_ns,22,81640000.000000,86522250.000000,87609500.000000,88841750.000000,90863000.000000,1230000.000000,1.403957,10.527397,yes
postperf05-list-rxtvm-h1,List,crexx,rxtvm,H1-T20,diagnostic,no,no,100,elapsed_ns,22,73574000.000000,75867000.000000,85617500.000000,86853000.000000,90933000.000000,3264000.000000,3.812305,20.275061,yes
postperf05-list-rxbvm-h0,List,crexx,rxbvm,H0,diagnostic,no,no,100,elapsed_ns,22,75886000.000000,83647750.000000,86523500.000000,87627250.000000,90829000.000000,1862500.000000,2.152594,17.270453,yes
postperf05-list-rxbvm-h1,List,crexx,rxbvm,H1-T20,diagnostic,no,no,100,elapsed_ns,22,71470000.000000,73275750.000000,75946000.000000,85770750.000000,90171000.000000,4427000.000000,5.829142,24.624075,yes
postperf05-sieve-rxtvm-h0,Sieve,crexx,rxtvm,H0,diagnostic,no,no,50,elapsed_ns,46,25075000.000000,28961500.000000,30773000.000000,30842000.000000,31011000.000000,81000.000000,0.263218,19.289637,yes
postperf05-sieve-rxtvm-h1,Sieve,crexx,rxtvm,H1-T20,diagnostic,no,no,50,elapsed_ns,46,24030000.000000,29912250.000000,30805500.000000,30862250.000000,30998000.000000,62000.000000,0.201263,22.619337,yes
postperf05-sieve-rxbvm-h0,Sieve,crexx,rxbvm,H0,diagnostic,no,no,50,elapsed_ns,46,25612000.000000,28597500.000000,30797000.000000,30846000.000000,30970000.000000,100000.000000,0.324707,17.397798,yes
postperf05-sieve-rxbvm-h1,Sieve,crexx,rxbvm,H1-T20,diagnostic,no,no,50,elapsed_ns,46,24196000.000000,27623750.000000,30800000.000000,30837500.000000,31119000.000000,158000.000000,0.512987,22.477273,yes
postperf05-rexxcps-rxtvm-h0,RexxCPS,crexx,rxtvm,H0,diagnostic,no,no,1000-clauses,elapsed_ns,46,1368267000.000000,1381538250.000000,1388921000.000000,1394797250.000000,1528903000.000000,7082500.000000,0.509928,11.565525,yes
postperf05-rexxcps-rxtvm-h1,RexxCPS,crexx,rxtvm,H1-T20,diagnostic,no,no,1000-clauses,elapsed_ns,46,1362825000.000000,1382598000.000000,1392342000.000000,1399276500.000000,1516433000.000000,9139500.000000,0.656412,11.032347,yes
postperf05-rexxcps-rxbvm-h0,RexxCPS,crexx,rxbvm,H0,diagnostic,no,no,1000-clauses,elapsed_ns,46,1371449000.000000,1385005250.000000,1389618000.000000,1397719500.000000,1421046000.000000,7661000.000000,0.551303,3.569110,no
