sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-warmup-1,timing,DeltaBlue,postperf05-deltablue-rxtvm-h0,crexx,rxtvm,H0,reserve,no,no,warmup,1,1,500,2502076000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-warmup-1,timing,DeltaBlue,postperf05-deltablue-rxtvm-h1,crexx,rxtvm,H1-T20,reserve,no,no,warmup,1,2,500,446059000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-warmup-1,timing,DeltaBlue,postperf05-deltablue-rxbvm-h0,crexx,rxbvm,H0,reserve,no,no,warmup,1,3,500,2496782000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-warmup-1,timing,DeltaBlue,postperf05-deltablue-rxbvm-h1,crexx,rxbvm,H1-T20,reserve,no,no,warmup,1,4,500,438094000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-warmup-2,timing,DeltaBlue,postperf05-deltablue-rxbvm-h1,crexx,rxbvm,H1-T20,reserve,no,no,warmup,2,1,500,437048000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-warmup-2,timing,DeltaBlue,postperf05-deltablue-rxbvm-h0,crexx,rxbvm,H0,reserve,no,no,warmup,2,2,500,2474709000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-warmup-2,timing,DeltaBlue,postperf05-deltablue-rxtvm-h1,crexx,rxtvm,H1-T20,reserve,no,no,warmup,2,3,500,455216000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-warmup-2,timing,DeltaBlue,postperf05-deltablue-rxtvm-h0,crexx,rxtvm,H0,reserve,no,no,warmup,2,4,500,2471074000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-recorded-1,timing,DeltaBlue,postperf05-deltablue-rxtvm-h0,crexx,rxtvm,H0,reserve,no,no,recorded,1,1,500,2497782000,,0,pass,,
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-recorded-1,timing,DeltaBlue,postperf05-deltablue-rxtvm-h1,crexx,rxtvm,H1-T20,reserve,no,no,recorded,1,2,500,444455000,,0,pass,,
