cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,max_rss_bytes,3,14471168.000000,14487552.000000,14503936.000000,14505984.000000,14508032.000000,4096.000000,0.028241,0.254165,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,max_rss_bytes,3,14417920.000000,14448640.000000,14479360.000000,14503936.000000,14528512.000000,49152.000000,0.339463,0.763791,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,max_rss_bytes,3,21540864.000000,21540864.000000,21540864.000000,21544960.000000,21549056.000000,0.000000,0.000000,0.038030,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,max_rss_bytes,3,426356736.000000,427118592.000000,427880448.000000,429471744.000000,431063040.000000,1523712.000000,0.356107,1.099911,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,max_rss_bytes,3,14323712.000000,14397440.000000,14471168.000000,14489600.000000,14508032.000000,36864.000000,0.254741,1.273705,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,max_rss_bytes,3,14348288.000000,14387200.000000,14426112.000000,14442496.000000,14458880.000000,32768.000000,0.227144,0.766610,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,max_rss_bytes,3,21536768.000000,21608448.000000,21680128.000000,21700608.000000,21721088.000000,40960.000000,0.188929,0.850179,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,max_rss_bytes,13,216276992.000000,232816640.000000,358952960.000000,426582016.000000,443523072.000000,75739136.000000,21.100017,63.308039,yes
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,max_rss_bytes,3,14467072.000000,14479360.000000,14491648.000000,14514176.000000,14536704.000000,24576.000000,0.169587,0.480497,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,max_rss_bytes,3,14372864.000000,14399488.000000,14426112.000000,14473216.000000,14520320.000000,53248.000000,0.369108,1.022147,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,max_rss_bytes,3,21540864.000000,21573632.000000,21606400.000000,21659648.000000,21712896.000000,65536.000000,0.303318,0.796209,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,max_rss_bytes,13,173039616.000000,208879616.000000,219258880.000000,238039040.000000,417374208.000000,18780160.000000,8.565290,111.436578,yes
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,max_rss_bytes,3,14700544.000000,14702592.000000,14704640.000000,14706688.000000,14708736.000000,4096.000000,0.027855,0.055710,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,max_rss_bytes,3,14622720.000000,14639104.000000,14655488.000000,14657536.000000,14659584.000000,4096.000000,0.027949,0.251537,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,max_rss_bytes,3,21528576.000000,21616640.000000,21704704.000000,21706752.000000,21708800.000000,4096.000000,0.018871,0.830345,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,max_rss_bytes,13,204492800.000000,208146432.000000,209993728.000000,211972096.000000,250339328.000000,1978368.000000,0.942108,21.832332,yes
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,max_rss_bytes,3,14565376.000000,14577664.000000,14589952.000000,14620672.000000,14651392.000000,24576.000000,0.168445,0.589556,no
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,max_rss_bytes,3,14532608.000000,14548992.000000,14565376.000000,14573568.000000,14581760.000000,16384.000000,0.112486,0.337458,no
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,max_rss_bytes,3,21540864.000000,21608448.000000,21676032.000000,21682176.000000,21688320.000000,12288.000000,0.056689,0.680272,no
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,max_rss_bytes,13,183975936.000000,184946688.000000,218624000.000000,223481856.000000,252649472.000000,32964608.000000,15.078220,31.411710,yes
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,max_rss_bytes,3,14454784.000000,14491648.000000,14528512.000000,14602240.000000,14675968.000000,73728.000000,0.507471,1.522413,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,100,max_rss_bytes,3,14458880.000000,14485504.000000,14512128.000000,14569472.000000,14626816.000000,53248.000000,0.366921,1.157211,no
towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,A,no,no,100,max_rss_bytes,3,21536768.000000,21598208.000000,21659648.000000,21678080.000000,21696512.000000,36864.000000,0.170197,0.737519,no
towers-netrexx,Towers,netrexx,netrexx,binary-object-jvm-control,A,no,no,100,max_rss_bytes,3,45862912.000000,45967360.000000,46071808.000000,46123008.000000,46174208.000000,102400.000000,0.222262,0.675676,no
rexxcps-rxvm,RexxCPS,crexx,rxvm,disclosed-2.2d,A,no,no,1000-clauses,max_rss_bytes,3,14663680.000000,14723072.000000,14782464.000000,14792704.000000,14802944.000000,20480.000000,0.138543,0.942089,no
rexxcps-rxbvm,RexxCPS,crexx,rxbvm,disclosed-2.2d,A,no,no,1000-clauses,max_rss_bytes,3,14573568.000000,14594048.000000,14614528.000000,14690304.000000,14766080.000000,40960.000000,0.280269,1.317265,no
rexxcps-oorexx,RexxCPS,oorexx,oorexx,canonical-2.2,A,no,no,1000-clauses,max_rss_bytes,3,21540864.000000,21624832.000000,21708800.000000,21712896.000000,21716992.000000,8192.000000,0.037736,0.811321,no
rexxcps-regina,RexxCPS,regina,regina,canonical-2.2,A,no,no,1000-clauses,max_rss_bytes,3,3325952.000000,3340288.000000,3354624.000000,3368960.000000,3383296.000000,28672.000000,0.854701,1.709402,no
rexxcps-netrexx,RexxCPS,netrexx,netrexx,disclosed-2.2n,A,no,no,1000-clauses,max_rss_bytes,13,237993984.000000,271773696.000000,325165056.000000,451342336.000000,457154560.000000,68050944.000000,20.928123,67.399793,yes
