rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
16,936950,6,1,3,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1)","r1=R6;c1=int:256;r2=R8","benchmark_awfy_permute_noopt",95
17,936950,6,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | CALL_REG_FUNC_REG(r3,c1,r4)","r1=R8;r2=R6;r3=R2;c1=func@5488;r4=R7","benchmark_awfy_permute_noopt",98
18,503900,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r1,r4)","r1=R9;r2=R7;r3=R8;r4=R2","benchmark_awfy_permute_noopt",534
19,503900,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R6;r2=R4;r3=R5;r4=R8;r5=R11;c1=int:2","benchmark_awfy_permute_noopt",493
20,503900,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R5;r2=R11;c2=int:2","benchmark_awfy_permute_noopt",458
21,503900,2,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R13;r3=R11;c1=int:2","benchmark_awfy_permute_noopt",384
22,503900,1,1,1,candidate,"UNLINK_REG(r1) | RET()","r1=R7","benchmark_awfy_permute_noopt",543
23,433100,3,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3)","r1=R1;r2=R0;c1=int:1;r3=R2","benchmark_awfy_permute_noopt",200
24,433050,2,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R2;c1=int:8660;c2=label@133","benchmark_awfy_permute_noopt",108
25,433000,1,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R4;r2=R3;c1=int:1","benchmark_awfy_permute_noopt",276
26,433000,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","r1=R3;r2=R20;c1=int:1;r3=R4","benchmark_awfy_permute_noopt",272
27,433000,1,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R3;r2=R20","benchmark_awfy_permute_noopt",270
28,433000,1,1,4,over_3_symbols,"UNLINK_REG(r1) | INE_REG_REG_INT(r2,r3,c1)","r1=R2;r2=R4;r3=R21;c1=int:0","benchmark_awfy_permute_noopt",289
29,432950,1,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R5;r2=R9;c1=int:0;c2=label@352","benchmark_awfy_permute_noopt",337
30,432950,1,1,4,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R5;r2=R7;r3=R6;c1=label@443","benchmark_awfy_permute_noopt",352
31,252000,2,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@137;r1=R4;r2=R3;c2=int:0","benchmark_awfy_permute_noopt",82
32,251950,1,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)","r1=R7;r2=R9;c1=label@337","benchmark_awfy_permute_noopt",437
33,251950,1,1,3,candidate,"SWAP_REG_REG(r1,r2) | IADD_REG_REG_REG(r1,r3,r1)","r1=R7;r2=R18;r3=R9","benchmark_awfy_permute_noopt",434
34,181051,3,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R2;c1=int:0;r2=R5;c2=int:1","benchmark_awfy_permute_noopt",72
35,181001,2,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R6;r2=R5","benchmark_awfy_permute_noopt",137
36,181000,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2)","c1=label@447;r1=R4;r2=R3;r3=R21;c2=int:1","benchmark_awfy_permute_noopt",295
37,181000,1,1,1,candidate,"ENDLIFE_REG(r1) | RET()","r1=R3","benchmark_awfy_permute_noopt",445
38,181000,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R3;r3=R6;c1=int:0","benchmark_awfy_permute_noopt",324
39,181000,1,1,4,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | ILT_REG_REG_INT(r3,r1,c1)","r1=R9;c1=int:0;r2=R8;r3=R5","benchmark_awfy_permute_noopt",333
40,181000,1,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R3;r2=R21;c1=int:1;r3=R5;c2=int:2","benchmark_awfy_permute_noopt",298
41,181000,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1)","r1=R8;c1=int:1;r2=R9;c2=int:0","benchmark_awfy_permute_noopt",330
42,181000,1,1,2,candidate,"SWAP_REG_REG(r1,r2) | ICOPY_REG_REG(r2,r1)","r1=R3;r2=R7","benchmark_awfy_permute_noopt",321
43,100,2,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R2;c1=int:0;r2=R1;r3=R0;c2=int:1","benchmark_awfy_permute_noopt",197
44,100,2,1,3,candidate,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2)","c1=int:1;r1=R2;c2=int:0","benchmark_awfy_permute_noopt",195
45,51,1,1,4,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R4;r2=R5;r3=R1;c1=label@137","benchmark_awfy_permute_noopt",78
46,50,1,1,2,candidate,"INC_REG(r1) | BR_ID(c1)","r1=R5;c1=label@78","benchmark_awfy_permute_noopt",133
47,50,1,1,3,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","r1=R3;r2=R6;c1=int:1","benchmark_awfy_permute_noopt",254
48,50,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | CALL_REG_FUNC_REG(r2,c2,r1)","r1=R3;c1=int:0;r2=R6;c2=func@4896","benchmark_awfy_permute_noopt",85
49,50,1,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2)","r1=R0;c1=int:3;c2=string@56","benchmark_awfy_permute_noopt",181
50,50,1,1,3,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2)","r1=R0;c1=string@56;c2=int:18","benchmark_awfy_permute_noopt",184
51,50,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r2,r3,c1)","r1=R6;r2=R8;r3=R2;c1=int:8660","benchmark_awfy_permute_noopt",105
52,50,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1)","r1=R6;r2=R2;r3=R3;c1=int:1","benchmark_awfy_permute_noopt",251
53,50,1,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R1;r2=R3;c1=int:6","benchmark_awfy_permute_noopt",233
54,50,1,1,2,candidate,"UNLINK_REG(r1) | RET_REG(r2)","r1=R1;r2=R0","benchmark_awfy_permute_noopt",207
55,1,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2)","c1=label@50;r1=R4;r2=R0;c2=int:1","benchmark_awfy_permute_noopt",33
56,1,1,1,4,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1)","c1=label@19;r1=R12;c2=int:512;r2=R0","benchmark_awfy_permute_noopt",10
57,1,1,1,2,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R10;r2=R2","benchmark_awfy_permute_noopt",153
58,1,1,1,4,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R10;c1=string@7128;r2=R1;c2=string@7288","benchmark_awfy_permute_noopt",143
59,1,1,1,3,candidate,"COPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R0;r2=R12;c1=label@22","benchmark_awfy_permute_noopt",14
60,1,1,1,2,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2)","r1=R5;r2=R1","benchmark_awfy_permute_noopt",139
61,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1","benchmark_awfy_permute_noopt",25
62,1,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R4;c1=int:1;c2=label@50","benchmark_awfy_permute_noopt",29
63,1,1,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@72","benchmark_awfy_permute_noopt",50
64,1,1,1,2,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1)","r1=R2;r2=R10","benchmark_awfy_permute_noopt",151
65,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)","r1=R1;r2=R10;c1=string@7128","benchmark_awfy_permute_noopt",141
66,1,1,1,3,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1)","r1=R5;r2=R0;c1=int:1","benchmark_awfy_permute_noopt",39
67,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0","benchmark_awfy_permute_noopt",22
68,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3)","r1=R5;c1=int:1;r2=R4;r3=R1","benchmark_awfy_permute_noopt",75
69,1,1,1,3,candidate,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1)","r1=R0;c1=int:1;r2=R5","benchmark_awfy_permute_noopt",36
70,1,1,1,2,candidate,"SAY_REG(r1) | SAY_STRING(c1)","r1=R10;c1=string@7720","benchmark_awfy_permute_noopt",157
71,1,1,1,2,candidate,"SAY_STRING(c1) | RET_INT(c2)","c1=string@7720;c2=int:0","benchmark_awfy_permute_noopt",159
72,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2)","r1=R10;c1=string@7288;r2=R2","benchmark_awfy_permute_noopt",147
73,1,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R12;c3=int:512","benchmark_awfy_permute_noopt",8
74,1,1,1,2,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1)","r1=R5;r2=R1","benchmark_awfy_permute_noopt",43
75,1,1,1,3,candidate,"UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R5;r2=R1;c1=int:1","benchmark_awfy_permute_noopt",48
