rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
16,503900,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r4,r1) | ICOPY_REG_REG(r3,r5)","r1=R8;r2=R13;c1=int:1;r3=R9;r4=R7;r5=R2","benchmark_awfy_permute_noopt",530
17,503900,1,1,8,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r4,r1) | LINKATTR1_REG_REG_INT(r5,r6,c2)","r1=R5;r2=R12;c1=int:1;r3=R6;r4=R4;r5=R8;r6=R11;c2=int:2","benchmark_awfy_permute_noopt",489
18,503900,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3)","r1=R9;r2=R2;r3=R7","benchmark_awfy_permute_noopt",538
19,503900,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R9;r2=R7;r3=R8;r4=R2","benchmark_awfy_permute_noopt",534
20,503900,1,1,7,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1) | SETATTRS_REG_INT(r4,c2)","r1=R6;r2=R4;r3=R5;r4=R8;r5=R11;c1=int:2;c2=int:6","benchmark_awfy_permute_noopt",493
21,503900,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R5;r2=R11;c2=int:2","benchmark_awfy_permute_noopt",456
22,503900,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | SETATTRS_REG_INT(r1,c3)","c1=int:1;r1=R5;r2=R11;c2=int:2;c3=int:6","benchmark_awfy_permute_noopt",458
23,503900,2,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R7;r2=R13;r3=R11;c1=int:2;r4=R20;c2=int:256","benchmark_awfy_permute_noopt",384
24,503900,2,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R3;r2=R12;r3=R7;r4=R13;r5=R11;c1=int:2","benchmark_awfy_permute_noopt",381
25,503900,1,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R4;r2=R5;r3=R11;c1=int:2","benchmark_awfy_permute_noopt",478
26,503900,1,1,5,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R6;r2=R4;r3=R7;r4=R11;c1=int:2","benchmark_awfy_permute_noopt",519
27,503900,1,1,2,candidate,"UNLINK_REG(r1) | UNLINK_REG(r2) | RET()","r1=R9;r2=R7","benchmark_awfy_permute_noopt",541
28,433100,3,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R1;r2=R0;c1=int:1;r3=R2","benchmark_awfy_permute_noopt",200
29,433000,1,1,5,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R4;r2=R3;c1=int:1;r3=R2;r4=R20","benchmark_awfy_permute_noopt",276
30,433000,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | INE_REG_REG_INT(r2,r3,c1)","r1=R2;r2=R4;r3=R21;c1=int:0","benchmark_awfy_permute_noopt",286
31,433000,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1)","r1=R3;r2=R20;c1=int:1;r3=R4","benchmark_awfy_permute_noopt",272
32,433000,1,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R3;r2=R20","benchmark_awfy_permute_noopt",268
33,433000,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","c1=int:1;r1=R3;r2=R20;r3=R4","benchmark_awfy_permute_noopt",270
34,433000,1,1,5,over_3_symbols,"UNLINK_REG(r1) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R2;r2=R4;r3=R21;c1=int:0;c2=label@447","benchmark_awfy_permute_noopt",289
35,433000,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r4)","r1=R3;r2=R2;r3=R20;c1=int:1;r4=R4","benchmark_awfy_permute_noopt",280
36,251950,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","c1=label@443;r1=R5;r2=R10;c2=int:3;r3=R20;c3=int:256","benchmark_awfy_permute_noopt",356
37,251950,1,1,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2)","r1=R5;r2=R7;r3=R6;c1=label@443;r4=R10;c2=int:3","benchmark_awfy_permute_noopt",352
38,251950,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | IADD_REG_REG_REG(r1,r3,r1) | BR_ID(c1)","r1=R7;r2=R18;r3=R9;c1=label@337","benchmark_awfy_permute_noopt",434
39,251950,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | IADD_REG_REG_REG(r3,r5,r3)","r1=R3;r2=R17;r3=R7;r4=R18;r5=R9","benchmark_awfy_permute_noopt",431
40,181000,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | LOAD_REG_INT(r4,c3)","c1=label@447;r1=R4;r2=R3;r3=R21;c2=int:1;r4=R5;c3=int:2","benchmark_awfy_permute_noopt",295
41,181000,1,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | RET()","r1=R7;r2=R3","benchmark_awfy_permute_noopt",443
42,181000,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R7;r2=R3;r3=R6;c1=int:0;r4=R8;c2=int:1","benchmark_awfy_permute_noopt",324
43,181000,1,1,6,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ISUB_REG_REG_INT(r3,r2,c3)","r1=R4;r2=R21;c1=int:0;c2=label@447;r3=R3;c3=int:1","benchmark_awfy_permute_noopt",291
44,181000,1,1,5,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | ILT_REG_REG_INT(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R9;c1=int:0;r2=R8;r3=R5;c2=label@352","benchmark_awfy_permute_noopt",333
45,181000,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R3;r2=R21;c1=int:1;r3=R5;c2=int:2;r4=R20;c3=int:256","benchmark_awfy_permute_noopt",298
46,181000,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | ILT_REG_REG_INT(r3,r2,c2)","r1=R8;c1=int:1;r2=R9;c2=int:0;r3=R5","benchmark_awfy_permute_noopt",330
47,181000,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_INT_REG(r3,c1,r2)","r1=R6;c1=int:0;r2=R8;c2=int:1;r3=R9","benchmark_awfy_permute_noopt",327
48,181000,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | ICOPY_REG_REG(r2,r1) | LOAD_REG_INT(r3,c1)","r1=R3;r2=R7;r3=R6;c1=int:0","benchmark_awfy_permute_noopt",321
49,181000,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ICOPY_REG_REG(r4,r3)","r1=R20;r2=R6;r3=R3;r4=R7","benchmark_awfy_permute_noopt",318
50,100,2,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | ICOPY_REG_REG(r2,r1)","r1=R2;c1=int:0;r2=R1;r3=R0;c2=int:1","benchmark_awfy_permute_noopt",197
51,100,2,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2)","c1=int:1;r1=R2;c2=int:0","benchmark_awfy_permute_noopt",193
52,100,2,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","c1=int:1;r1=R2;c2=int:0;r2=R1;r3=R0","benchmark_awfy_permute_noopt",195
53,100,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | CALL_REG_FUNC_REG(r3,c2,r4)","r1=R6;c1=int:256;r2=R8;r3=R2;c2=func@5488;r4=R7","benchmark_awfy_permute_noopt",95
54,50,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","c1=label@137;r1=R4;r2=R3;c2=int:0;r3=R6;c3=func@4896","benchmark_awfy_permute_noopt",82
55,50,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R1;r2=R2;r3=R3;c1=int:6","benchmark_awfy_permute_noopt",230
56,50,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R1;r2=R2;r3=R0","benchmark_awfy_permute_noopt",204
57,50,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2)","r1=R4;r2=R5;r3=R1;c1=label@137;r4=R3;c2=int:0","benchmark_awfy_permute_noopt",78
58,50,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","r1=R3;c1=int:6;r2=R1;c2=int:2;r3=R6;c3=int:256","benchmark_awfy_permute_noopt",235
59,50,1,1,4,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SETNUMDGTS_INT(c3)","r1=R0;c1=int:3;c2=string@56;c3=int:18","benchmark_awfy_permute_noopt",181
60,50,1,1,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2) | SETNUMFUZ_INT(c3)","r1=R0;c1=string@56;c2=int:18;c3=int:0","benchmark_awfy_permute_noopt",184
61,50,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R6;r2=R8;r3=R2;c1=int:8660;c2=label@133","benchmark_awfy_permute_noopt",105
62,50,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | RET_REG(r3)","r1=R6;r2=R2;r3=R3;c1=int:1","benchmark_awfy_permute_noopt",251
63,50,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r1,c2)","r1=R1;r2=R3;c1=int:6;c2=int:2","benchmark_awfy_permute_noopt",233
64,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2)","c1=label@50;r1=R4;r2=R0;c2=int:1;r3=R5","benchmark_awfy_permute_noopt",33
65,1,1,1,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | BR_ID(c3)","c1=label@19;r1=R12;c2=int:512;r2=R0;c3=label@22","benchmark_awfy_permute_noopt",10
66,1,1,1,3,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1)","r1=R10;r2=R2;c1=string@7720","benchmark_awfy_permute_noopt",153
67,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R10;c1=string@7128;r2=R1;c2=string@7288;r3=R2","benchmark_awfy_permute_noopt",143
68,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ITOS_REG(r3)","r1=R6;r2=R5;r3=R1","benchmark_awfy_permute_noopt",137
69,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R5;r2=R1;r3=R10;c1=string@7128","benchmark_awfy_permute_noopt",139
70,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@50","benchmark_awfy_permute_noopt",25
71,1,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | ILT_REG_REG_INT(r2,r1,c1)","r1=R1;r2=R5;c1=int:1","benchmark_awfy_permute_noopt",45
72,1,1,1,4,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1)","r1=R4;c1=int:1;c2=label@50;r2=R0","benchmark_awfy_permute_noopt",29
73,1,1,1,2,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2)","r1=R2;r2=R10","benchmark_awfy_permute_noopt",151
74,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2)","r1=R1;r2=R10;c1=string@7128;c2=string@7288","benchmark_awfy_permute_noopt",141
75,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_permute_noopt",39
76,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0","benchmark_awfy_permute_noopt",22
77,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2)","r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@137","benchmark_awfy_permute_noopt",75
78,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4)","r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1","benchmark_awfy_permute_noopt",72
79,1,1,1,3,candidate,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2)","r1=R0;c1=int:1;r2=R5","benchmark_awfy_permute_noopt",36
80,1,1,1,3,candidate,"SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R10;c1=string@7720;c2=int:0","benchmark_awfy_permute_noopt",157
81,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2)","r1=R10;c1=string@7288;r2=R2","benchmark_awfy_permute_noopt",147
82,1,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R12;c3=int:512","benchmark_awfy_permute_noopt",6
83,1,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1)","c1=int:1;c2=label@19;r1=R12;c3=int:512;r2=R0","benchmark_awfy_permute_noopt",8
84,1,1,1,2,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1)","r1=R5;r2=R1","benchmark_awfy_permute_noopt",43
85,1,1,1,4,over_3_symbols,"UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@72","benchmark_awfy_permute_noopt",48
