sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-Sieve-sieve-rxbvm-final-recorded-1,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,1,1,5500,1451314000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-2,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,2,1,5500,1430093000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-3,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,3,1,5500,1439507000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-4,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,4,1,5500,1431125000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-5,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,5,1,5500,1433647000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-6,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,6,1,5500,1419612000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-7,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,7,1,5500,1418635000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-8,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,8,1,5500,1424095000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-9,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,9,1,5500,1418991000,,0,pass,,
timing-Sieve-sieve-rxbvm-final-recorded-10,timing,Sieve,sieve-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,10,1,5500,1423998000,,0,pass,,
timing-Base64-base64-rxvm-final-recorded-1,timing,Base64,base64-rxvm-final,crexx,rxvm,nr16-nr17-final,A,no,no,recorded,1,1,2500,1787213000,,0,pass,,
timing-Base64-base64-rxbvm-final-recorded-1,timing,Base64,base64-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,1,2,2500,1686179000,,0,pass,,
timing-Base64-base64-rxbvm-final-recorded-2,timing,Base64,base64-rxbvm-final,crexx,rxbvm,nr16-nr17-final,A,no,no,recorded,2,1,2500,1420348000,,0,pass,,
