cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
p05-guard-baseline-rxvm,RexxCPS-guard-rxvm,crexx-accepted,rxvm,canonical,A,no,steady,1000,benchmark_rate,12,38365109.000000,39048146.250000,39232539.500000,39276808.750000,39475528.000000,151891.000000,0.387156,2.830352,no
p05-guard-candidate-rxvm,RexxCPS-guard-rxvm,crexx-p05-cf1,rxvm,direct-canonical-mkref-guards,A,no,steady,1000,benchmark_rate,12,38620850.000000,38846846.000000,39164902.500000,39604771.000000,40037074.000000,344179.000000,0.878794,3.616054,no
p05-guard-baseline-rxbvm,RexxCPS-guard-rxbvm,crexx-accepted,rxbvm,canonical,A,no,steady,1000,benchmark_rate,12,35893819.000000,36504148.000000,36817465.000000,37081887.250000,37547862.000000,281787.500000,0.765364,4.492550,no
p05-guard-candidate-rxbvm,RexxCPS-guard-rxbvm,crexx-p05-cf1,rxbvm,direct-canonical-mkref-guards,A,no,steady,1000,benchmark_rate,12,36076045.000000,36375311.500000,36918554.000000,37065570.000000,37313746.000000,270096.000000,0.731600,3.352518,no
